# Date of Experiment: 5/19/2013	2:02 AM

# yOffsetT2.V:  0.397106
# xOffsetT2.V: -0.180276
# yCornerFreqT2.Hz 921.501983
# xCornerFreqT2.Hz: 882.275945
# yStiffnessT2.pNperNm: 0.109138
# xStiffnessT2.pNperNm: 0.104493
# yDistConversionT2.VperNm: 0.001104
# xDistConversionT2.VperNm: 0.001002

# yOffsetT1.V:  0.030498
# xOffsetT1.V: -0.122023
# yCornerFreqT1.Hz 895.110965
# xCornerFreqT1.Hz: 1178.023242
# yStiffnessT1.pNperNm: 0.114494
# xStiffnessT1.pNperNm: 0.150681
# yDistConversionT1.VperNm: 0.000712
# xDistConversionT1.VperNm: 0.000835

# diameterT1.um: 2.160000
# diameterT2.um: 2.000000

# zOffsetT1.V: -3.144660
# zOffsetT2.V: -3.218840

# sampleRate.Hz: 80000.000000
# nSamples: 1048576.000000
# nBlocks: 128.000000
                                                                                                                                                                                                                       
freq 	 xPsdT1 	 yPsdT1  	 xPsdT2 	 yPsdT2 	 xFitT1 	 yFitT1 	 xFitT2 	 yFitT2 	 zPsdT1 	 zPsdT2 
7.202148E+3	2.378892E-10	1.814053E-10	3.034779E-10	4.736941E-10	2.365954E-10	1.809552E-10	3.938427E-10	4.928612E-10	6.507694E-11	1.037808E-10
7.214355E+3	1.897615E-10	1.916122E-10	3.483133E-10	5.037721E-10	2.358162E-10	1.803526E-10	3.925306E-10	4.912215E-10	7.593866E-11	1.162632E-10
7.226562E+3	1.844406E-10	2.050903E-10	4.234280E-10	4.547397E-10	2.350408E-10	1.797530E-10	3.912251E-10	4.895899E-10	9.854083E-11	1.055730E-10
7.238770E+3	2.057376E-10	2.068556E-10	3.587264E-10	4.708808E-10	2.342692E-10	1.791564E-10	3.899260E-10	4.879663E-10	7.597250E-11	9.089366E-11
7.250977E+3	2.199172E-10	1.971826E-10	3.538042E-10	5.246473E-10	2.335013E-10	1.785628E-10	3.886334E-10	4.863508E-10	6.730232E-11	1.041731E-10
7.263184E+3	1.890873E-10	1.778823E-10	3.264424E-10	5.325451E-10	2.327372E-10	1.779720E-10	3.873472E-10	4.847433E-10	6.466893E-11	1.002852E-10
7.275391E+3	2.013626E-10	1.756045E-10	3.768368E-10	5.120249E-10	2.319768E-10	1.773842E-10	3.860672E-10	4.831436E-10	9.242350E-11	1.295389E-10
7.287598E+3	2.243172E-10	1.707494E-10	3.451725E-10	4.333518E-10	2.312201E-10	1.767993E-10	3.847936E-10	4.815519E-10	1.089805E-10	1.484252E-10
7.299805E+3	1.940538E-10	1.748618E-10	3.674035E-10	5.204428E-10	2.304670E-10	1.762172E-10	3.835263E-10	4.799679E-10	8.259832E-11	1.033480E-10
7.312012E+3	2.018947E-10	1.675436E-10	4.655942E-10	5.154271E-10	2.297176E-10	1.756380E-10	3.822652E-10	4.783917E-10	6.825743E-11	9.677136E-11
7.324219E+3	2.054546E-10	1.600205E-10	4.399846E-10	4.407631E-10	2.289718E-10	1.750616E-10	3.810102E-10	4.768232E-10	7.311925E-11	1.193259E-10
7.336426E+3	2.205308E-10	1.677878E-10	3.994498E-10	4.328666E-10	2.282296E-10	1.744881E-10	3.797614E-10	4.752624E-10	8.256078E-11	1.369939E-10
7.348633E+3	2.592097E-10	1.731938E-10	3.154557E-10	4.541291E-10	2.274910E-10	1.739174E-10	3.785187E-10	4.737092E-10	7.638112E-11	1.618144E-10
7.360840E+3	2.315213E-10	1.585982E-10	3.250177E-10	4.652182E-10	2.267559E-10	1.733494E-10	3.772821E-10	4.721636E-10	6.326841E-11	1.080342E-10
7.373047E+3	2.079691E-10	1.678648E-10	2.849768E-10	4.751064E-10	2.260244E-10	1.727842E-10	3.760514E-10	4.706254E-10	1.267086E-10	1.526078E-10
7.385254E+3	2.209666E-10	1.891385E-10	2.889073E-10	4.696252E-10	2.252963E-10	1.722217E-10	3.748268E-10	4.690948E-10	9.447466E-11	1.266985E-10
7.397461E+3	1.933852E-10	1.703668E-10	3.630996E-10	4.485278E-10	2.245718E-10	1.716620E-10	3.736081E-10	4.675715E-10	6.140290E-11	1.006551E-10
7.409668E+3	1.924076E-10	1.589260E-10	3.518292E-10	4.253830E-10	2.238507E-10	1.711050E-10	3.723953E-10	4.660556E-10	6.011050E-11	9.623858E-11
7.421875E+3	2.117179E-10	1.702525E-10	2.885464E-10	4.283177E-10	2.231330E-10	1.705507E-10	3.711884E-10	4.645471E-10	7.417563E-11	9.523759E-11
7.434082E+3	2.300810E-10	1.887116E-10	3.627475E-10	3.988747E-10	2.224187E-10	1.699990E-10	3.699873E-10	4.630458E-10	1.012487E-10	1.126725E-10
7.446289E+3	2.321038E-10	1.519271E-10	3.728343E-10	4.537551E-10	2.217079E-10	1.694501E-10	3.687920E-10	4.615517E-10	7.360638E-11	1.047558E-10
7.458496E+3	2.001988E-10	1.795494E-10	3.826187E-10	5.098421E-10	2.210004E-10	1.689037E-10	3.676025E-10	4.600649E-10	7.464730E-11	9.653038E-11
7.470703E+3	1.886552E-10	1.662608E-10	3.736942E-10	4.508145E-10	2.202963E-10	1.683600E-10	3.664186E-10	4.585851E-10	7.169683E-11	9.528151E-11
7.482910E+3	2.055284E-10	1.534500E-10	4.048161E-10	4.493143E-10	2.195955E-10	1.678189E-10	3.652405E-10	4.571125E-10	7.298393E-11	9.679775E-11
7.495117E+3	2.111106E-10	1.796919E-10	3.197589E-10	5.229440E-10	2.188980E-10	1.672804E-10	3.640680E-10	4.556469E-10	6.693889E-11	1.022742E-10
7.507324E+3	2.433485E-10	1.627508E-10	3.197251E-10	4.866959E-10	2.182038E-10	1.667444E-10	3.629011E-10	4.541883E-10	6.541151E-11	1.086066E-10
7.519531E+3	2.282365E-10	1.739313E-10	3.456229E-10	4.775016E-10	2.175129E-10	1.662111E-10	3.617398E-10	4.527366E-10	8.585961E-11	1.279219E-10
7.531738E+3	2.271160E-10	1.751231E-10	3.484175E-10	5.459791E-10	2.168252E-10	1.656802E-10	3.605840E-10	4.512919E-10	8.050081E-11	1.198404E-10
7.543945E+3	2.348686E-10	1.610248E-10	3.960164E-10	4.438677E-10	2.161408E-10	1.651519E-10	3.594338E-10	4.498540E-10	6.264482E-11	9.873000E-11
7.556152E+3	2.526690E-10	1.868047E-10	4.127768E-10	4.001428E-10	2.154596E-10	1.646261E-10	3.582890E-10	4.484230E-10	6.002714E-11	8.686003E-11
7.568359E+3	2.275624E-10	1.908142E-10	3.104075E-10	4.088138E-10	2.147815E-10	1.641028E-10	3.571496E-10	4.469988E-10	7.547577E-11	9.541095E-11
7.580566E+3	1.812611E-10	2.160827E-10	3.473869E-10	4.366321E-10	2.141066E-10	1.635820E-10	3.560157E-10	4.455813E-10	7.842814E-11	1.233680E-10
7.592773E+3	2.324581E-10	2.093004E-10	3.858048E-10	4.833728E-10	2.134349E-10	1.630636E-10	3.548871E-10	4.441705E-10	7.114519E-11	1.296417E-10
7.604980E+3	2.539205E-10	1.688502E-10	3.812844E-10	4.620115E-10	2.127663E-10	1.625477E-10	3.537638E-10	4.427663E-10	7.087631E-11	1.215225E-10
7.617187E+3	2.446555E-10	1.681914E-10	3.687194E-10	4.703759E-10	2.121008E-10	1.620342E-10	3.526459E-10	4.413688E-10	7.842345E-11	1.116199E-10
7.629395E+3	2.435342E-10	1.984312E-10	3.760801E-10	5.339466E-10	2.114385E-10	1.615232E-10	3.515332E-10	4.399778E-10	7.335467E-11	1.002533E-10
7.641602E+3	2.484405E-10	1.971183E-10	3.933824E-10	5.128102E-10	2.107791E-10	1.610145E-10	3.504258E-10	4.385934E-10	8.369270E-11	1.028584E-10
7.653809E+3	2.459741E-10	1.858849E-10	4.189036E-10	4.967386E-10	2.101229E-10	1.605082E-10	3.493235E-10	4.372155E-10	8.201575E-11	1.192118E-10
7.666016E+3	2.301147E-10	1.678764E-10	4.288763E-10	4.272791E-10	2.094697E-10	1.600043E-10	3.482264E-10	4.358440E-10	7.630830E-11	1.332902E-10
7.678223E+3	2.344978E-10	1.619684E-10	3.726864E-10	3.796486E-10	2.088195E-10	1.595028E-10	3.471345E-10	4.344789E-10	7.758615E-11	1.822713E-10
7.690430E+3	2.475472E-10	1.995027E-10	3.331343E-10	4.037838E-10	2.081722E-10	1.590036E-10	3.460477E-10	4.331202E-10	8.036578E-11	1.317131E-10
7.702637E+3	2.377430E-10	2.141124E-10	3.826682E-10	3.762244E-10	2.075280E-10	1.585068E-10	3.449659E-10	4.317679E-10	8.353063E-11	1.092241E-10
7.714844E+3	2.713429E-10	1.917455E-10	4.389371E-10	4.750787E-10	2.068868E-10	1.580122E-10	3.438892E-10	4.304218E-10	8.031607E-11	1.085735E-10
7.727051E+3	2.467781E-10	2.006242E-10	3.703847E-10	4.648739E-10	2.062484E-10	1.575200E-10	3.428175E-10	4.290820E-10	7.988853E-11	1.033845E-10
7.739258E+3	2.160958E-10	1.922997E-10	2.963219E-10	4.129480E-10	2.056130E-10	1.570300E-10	3.417507E-10	4.277484E-10	8.635646E-11	1.068909E-10
7.751465E+3	2.411964E-10	1.600004E-10	2.853677E-10	4.652348E-10	2.049806E-10	1.565423E-10	3.406890E-10	4.264210E-10	7.489596E-11	1.184625E-10
7.763672E+3	2.211848E-10	1.622422E-10	3.945175E-10	4.294847E-10	2.043510E-10	1.560569E-10	3.396321E-10	4.250997E-10	6.875977E-11	1.324306E-10
7.775879E+3	2.238983E-10	1.819103E-10	3.335893E-10	4.494007E-10	2.037243E-10	1.555737E-10	3.385801E-10	4.237845E-10	6.715299E-11	9.907503E-11
7.788086E+3	2.351532E-10	1.761642E-10	3.548740E-10	4.430092E-10	2.031004E-10	1.550927E-10	3.375330E-10	4.224754E-10	7.782708E-11	9.277996E-11
7.800293E+3	2.147102E-10	1.603061E-10	3.922550E-10	4.316509E-10	2.024794E-10	1.546140E-10	3.364908E-10	4.211723E-10	7.601508E-11	1.099099E-10
7.812500E+3	2.194154E-10	1.523316E-10	2.974158E-10	3.813606E-10	2.018612E-10	1.541375E-10	3.354533E-10	4.198752E-10	8.565155E-11	1.090987E-10
7.824707E+3	2.220589E-10	1.567826E-10	3.084106E-10	3.981128E-10	2.012458E-10	1.536631E-10	3.344206E-10	4.185841E-10	9.021212E-11	1.127882E-10
7.836914E+3	2.107783E-10	1.836938E-10	3.454712E-10	4.337840E-10	2.006332E-10	1.531909E-10	3.333926E-10	4.172989E-10	9.272102E-11	1.260089E-10
7.849121E+3	1.974768E-10	1.677615E-10	3.430322E-10	4.209999E-10	2.000234E-10	1.527209E-10	3.323693E-10	4.160196E-10	7.610008E-11	1.057719E-10
7.861328E+3	1.735569E-10	1.584884E-10	3.147853E-10	3.488555E-10	1.994163E-10	1.522531E-10	3.313508E-10	4.147461E-10	7.870786E-11	8.850796E-11
7.873535E+3	1.841941E-10	1.458053E-10	3.136370E-10	3.862110E-10	1.988119E-10	1.517874E-10	3.303368E-10	4.134784E-10	6.974143E-11	9.294614E-11
7.885742E+3	1.947017E-10	1.482832E-10	3.508243E-10	4.214928E-10	1.982103E-10	1.513238E-10	3.293276E-10	4.122165E-10	9.228207E-11	1.114740E-10
7.897949E+3	1.961544E-10	1.577059E-10	3.132850E-10	4.436649E-10	1.976114E-10	1.508623E-10	3.283229E-10	4.109603E-10	9.153512E-11	9.989702E-11
7.910156E+3	2.028354E-10	1.452568E-10	2.780815E-10	3.563274E-10	1.970152E-10	1.504029E-10	3.273228E-10	4.097099E-10	7.028142E-11	8.150447E-11
7.922363E+3	2.158509E-10	1.389354E-10	3.137992E-10	2.906436E-10	1.964217E-10	1.499456E-10	3.263272E-10	4.084651E-10	5.555970E-11	8.271277E-11
7.934570E+3	2.051223E-10	1.712470E-10	3.353212E-10	3.462837E-10	1.958308E-10	1.494904E-10	3.253361E-10	4.072260E-10	5.535674E-11	8.174587E-11
7.946777E+3	1.790378E-10	1.709011E-10	3.249685E-10	4.080851E-10	1.952425E-10	1.490372E-10	3.243496E-10	4.059925E-10	5.830497E-11	9.718579E-11
7.958984E+3	2.084412E-10	1.811937E-10	3.268457E-10	4.176958E-10	1.946569E-10	1.485861E-10	3.233674E-10	4.047645E-10	5.588445E-11	9.694621E-11
7.971191E+3	2.087073E-10	1.948782E-10	3.101941E-10	4.272441E-10	1.940739E-10	1.481370E-10	3.223898E-10	4.035421E-10	6.501684E-11	8.816941E-11
7.983398E+3	2.126521E-10	1.772129E-10	3.216978E-10	4.105016E-10	1.934935E-10	1.476900E-10	3.214165E-10	4.023252E-10	1.056794E-10	1.320536E-10
7.995605E+3	2.130089E-10	1.523559E-10	2.975251E-10	3.629953E-10	1.929157E-10	1.472449E-10	3.204476E-10	4.011137E-10	1.244342E-10	1.181310E-10
8.007812E+3	1.723389E-10	1.279507E-10	3.182385E-10	3.803628E-10	1.923404E-10	1.468019E-10	3.194831E-10	3.999077E-10	6.964275E-11	9.740896E-11
8.020020E+3	1.600636E-10	1.306301E-10	3.163214E-10	3.850622E-10	1.917677E-10	1.463609E-10	3.185229E-10	3.987071E-10	7.287888E-11	1.036815E-10
8.032227E+3	1.645174E-10	1.395408E-10	3.205543E-10	4.122330E-10	1.911975E-10	1.459218E-10	3.175670E-10	3.975119E-10	9.457173E-11	1.136683E-10
8.044434E+3	1.872556E-10	1.463395E-10	3.622469E-10	4.822781E-10	1.906299E-10	1.454847E-10	3.166154E-10	3.963220E-10	1.096490E-10	1.283132E-10
8.056641E+3	1.988070E-10	1.411055E-10	3.706935E-10	4.151611E-10	1.900647E-10	1.450495E-10	3.156681E-10	3.951374E-10	6.707915E-11	9.753438E-11
8.068848E+3	2.149600E-10	1.356154E-10	3.427689E-10	3.620360E-10	1.895021E-10	1.446163E-10	3.147250E-10	3.939582E-10	6.045779E-11	1.008305E-10
8.081055E+3	1.889017E-10	1.585410E-10	3.526597E-10	3.874204E-10	1.889419E-10	1.441850E-10	3.137860E-10	3.927841E-10	6.598935E-11	1.063818E-10
8.093262E+3	1.783865E-10	1.491122E-10	3.181811E-10	3.787741E-10	1.883842E-10	1.437556E-10	3.128513E-10	3.916153E-10	6.589699E-11	9.531365E-11
8.105469E+3	1.773059E-10	1.393862E-10	3.102684E-10	4.283861E-10	1.878289E-10	1.433282E-10	3.119207E-10	3.904517E-10	7.097626E-11	9.031838E-11
8.117676E+3	2.004638E-10	1.545097E-10	3.593301E-10	4.425073E-10	1.872761E-10	1.429026E-10	3.109942E-10	3.892932E-10	7.538772E-11	9.930788E-11
8.129883E+3	1.955575E-10	1.703998E-10	3.730621E-10	4.361385E-10	1.867257E-10	1.424789E-10	3.100719E-10	3.881398E-10	7.282321E-11	1.088705E-10
8.142090E+3	2.001612E-10	1.528882E-10	3.741091E-10	3.659195E-10	1.861777E-10	1.420571E-10	3.091536E-10	3.869916E-10	9.128553E-11	1.266605E-10
8.154297E+3	2.206069E-10	1.464395E-10	3.497882E-10	3.796982E-10	1.856321E-10	1.416372E-10	3.082394E-10	3.858484E-10	6.407091E-11	1.181304E-10
8.166504E+3	2.115198E-10	1.538147E-10	3.175790E-10	3.938222E-10	1.850888E-10	1.412191E-10	3.073292E-10	3.847102E-10	5.033768E-11	1.079606E-10
8.178711E+3	2.290802E-10	1.616968E-10	3.067663E-10	4.170759E-10	1.845480E-10	1.408029E-10	3.064231E-10	3.835771E-10	6.518402E-11	1.090771E-10
8.190918E+3	2.141122E-10	1.670247E-10	2.850915E-10	4.096562E-10	1.840094E-10	1.403884E-10	3.055209E-10	3.824489E-10	8.121716E-11	1.113164E-10
8.203125E+3	1.904018E-10	1.495024E-10	3.105057E-10	3.532015E-10	1.834733E-10	1.399758E-10	3.046226E-10	3.813257E-10	7.164703E-11	9.001233E-11
8.215332E+3	2.194632E-10	1.519851E-10	3.706236E-10	3.577687E-10	1.829394E-10	1.395650E-10	3.037284E-10	3.802074E-10	6.675643E-11	1.018641E-10
8.227539E+3	2.115435E-10	1.565784E-10	4.106332E-10	3.691410E-10	1.824078E-10	1.391561E-10	3.028380E-10	3.790940E-10	7.022003E-11	9.415025E-11
8.239746E+3	2.230568E-10	1.765516E-10	3.748015E-10	4.672661E-10	1.818786E-10	1.387488E-10	3.019515E-10	3.779854E-10	6.829062E-11	8.904370E-11
8.251953E+3	2.116812E-10	1.560165E-10	3.840162E-10	3.803653E-10	1.813516E-10	1.383434E-10	3.010689E-10	3.768817E-10	6.776848E-11	9.895363E-11
8.264160E+3	2.210553E-10	1.471494E-10	3.385618E-10	3.799660E-10	1.808269E-10	1.379398E-10	3.001902E-10	3.757828E-10	6.658034E-11	1.051673E-10
8.276367E+3	2.296705E-10	1.511891E-10	3.341213E-10	3.890887E-10	1.803045E-10	1.375379E-10	2.993153E-10	3.746887E-10	6.819739E-11	9.587161E-11
8.288574E+3	2.273832E-10	1.582774E-10	3.580506E-10	3.937946E-10	1.797843E-10	1.371377E-10	2.984442E-10	3.735993E-10	7.044965E-11	9.247569E-11
8.300781E+3	2.312001E-10	1.584979E-10	3.348924E-10	4.228822E-10	1.792664E-10	1.367393E-10	2.975768E-10	3.725147E-10	7.060532E-11	1.037191E-10
8.312988E+3	2.047941E-10	1.659104E-10	3.188187E-10	4.342567E-10	1.787506E-10	1.363426E-10	2.967132E-10	3.714347E-10	7.276828E-11	9.620332E-11
8.325195E+3	2.206587E-10	1.722191E-10	3.036045E-10	4.241418E-10	1.782371E-10	1.359476E-10	2.958534E-10	3.703595E-10	8.328921E-11	1.065444E-10
8.337402E+3	2.048759E-10	1.832715E-10	3.475812E-10	4.248051E-10	1.777258E-10	1.355544E-10	2.949973E-10	3.692888E-10	7.739325E-11	1.245013E-10
8.349609E+3	1.982583E-10	2.039273E-10	3.581759E-10	4.424140E-10	1.772166E-10	1.351628E-10	2.941449E-10	3.682228E-10	8.358421E-11	1.202865E-10
8.361816E+3	2.132178E-10	1.937923E-10	3.195619E-10	3.609384E-10	1.767096E-10	1.347729E-10	2.932961E-10	3.671614E-10	8.990436E-11	9.536281E-11
8.374023E+3	2.446088E-10	1.552133E-10	2.636242E-10	3.928954E-10	1.762048E-10	1.343847E-10	2.924511E-10	3.661045E-10	7.799021E-11	9.593736E-11
8.386230E+3	2.386215E-10	1.354207E-10	2.535576E-10	4.473472E-10	1.757021E-10	1.339982E-10	2.916096E-10	3.650522E-10	7.282919E-11	9.874129E-11
8.398437E+3	2.145168E-10	1.655921E-10	2.781914E-10	4.314438E-10	1.752016E-10	1.336133E-10	2.907718E-10	3.640044E-10	6.565364E-11	9.718153E-11
8.410645E+3	2.111477E-10	1.598383E-10	3.007968E-10	3.873074E-10	1.747032E-10	1.332301E-10	2.899375E-10	3.629610E-10	6.360025E-11	9.042363E-11
8.422852E+3	2.219884E-10	1.415887E-10	3.014645E-10	3.086546E-10	1.742069E-10	1.328485E-10	2.891068E-10	3.619222E-10	6.870780E-11	9.183146E-11
8.435059E+3	1.980065E-10	1.400811E-10	3.153307E-10	3.526944E-10	1.737126E-10	1.324685E-10	2.882797E-10	3.608878E-10	7.753872E-11	9.209286E-11
8.447266E+3	1.954872E-10	1.477842E-10	3.226299E-10	4.108172E-10	1.732205E-10	1.320902E-10	2.874561E-10	3.598577E-10	8.257992E-11	1.025824E-10
8.459473E+3	1.818898E-10	1.513091E-10	2.954572E-10	4.033586E-10	1.727305E-10	1.317135E-10	2.866360E-10	3.588321E-10	7.568216E-11	1.094123E-10
8.471680E+3	2.302459E-10	1.500259E-10	2.797930E-10	3.380376E-10	1.722425E-10	1.313384E-10	2.858195E-10	3.578108E-10	6.631483E-11	1.012199E-10
8.483887E+3	2.324756E-10	1.640316E-10	2.957550E-10	3.803810E-10	1.717565E-10	1.309649E-10	2.850063E-10	3.567939E-10	8.055086E-11	9.450023E-11
8.496094E+3	2.107247E-10	1.545207E-10	3.103968E-10	3.432282E-10	1.712726E-10	1.305929E-10	2.841967E-10	3.557813E-10	1.121377E-10	1.236338E-10
8.508301E+3	1.978290E-10	1.511920E-10	3.194036E-10	3.689491E-10	1.707908E-10	1.302226E-10	2.833904E-10	3.547730E-10	7.826037E-11	1.257580E-10
8.520508E+3	2.051644E-10	1.401609E-10	2.962794E-10	4.036222E-10	1.703109E-10	1.298538E-10	2.825876E-10	3.537689E-10	6.545047E-11	9.922122E-11
8.532715E+3	1.699055E-10	1.598528E-10	2.745936E-10	4.237085E-10	1.698331E-10	1.294865E-10	2.817882E-10	3.527691E-10	7.055006E-11	8.924912E-11
8.544922E+3	1.726226E-10	1.695656E-10	2.656478E-10	4.260842E-10	1.693572E-10	1.291208E-10	2.809922E-10	3.517734E-10	7.711505E-11	8.852245E-11
8.557129E+3	1.670901E-10	1.528211E-10	3.532680E-10	3.979510E-10	1.688834E-10	1.287567E-10	2.801995E-10	3.507820E-10	6.865633E-11	9.137329E-11
8.569336E+3	1.716433E-10	1.516995E-10	3.258901E-10	3.805631E-10	1.684115E-10	1.283941E-10	2.794101E-10	3.497948E-10	6.792453E-11	9.342994E-11
8.581543E+3	1.884611E-10	1.441724E-10	2.860044E-10	3.402852E-10	1.679416E-10	1.280330E-10	2.786241E-10	3.488117E-10	6.425832E-11	9.613399E-11
8.593750E+3	1.511512E-10	1.378058E-10	3.222691E-10	3.881911E-10	1.674736E-10	1.276734E-10	2.778413E-10	3.478327E-10	7.989979E-11	1.047630E-10
8.605957E+3	1.699549E-10	1.352543E-10	3.175091E-10	3.541767E-10	1.670076E-10	1.273154E-10	2.770619E-10	3.468578E-10	1.111231E-10	1.354631E-10
8.618164E+3	1.900694E-10	1.301409E-10	2.607200E-10	3.423664E-10	1.665435E-10	1.269588E-10	2.762857E-10	3.458870E-10	7.035833E-11	8.755414E-11
8.630371E+3	1.916360E-10	1.341568E-10	2.735123E-10	3.091084E-10	1.660813E-10	1.266037E-10	2.755128E-10	3.449202E-10	6.779483E-11	7.259923E-11
8.642578E+3	1.982424E-10	1.334458E-10	2.834107E-10	2.825910E-10	1.656210E-10	1.262501E-10	2.747430E-10	3.439575E-10	9.325346E-11	9.594430E-11
8.654785E+3	1.931661E-10	1.592072E-10	2.742421E-10	2.872577E-10	1.651626E-10	1.258980E-10	2.739765E-10	3.429988E-10	9.815231E-11	8.807749E-11
8.666992E+3	1.799661E-10	1.531453E-10	2.505501E-10	3.200185E-10	1.647061E-10	1.255474E-10	2.732132E-10	3.420441E-10	6.477261E-11	9.376775E-11
8.679199E+3	1.763965E-10	1.446554E-10	2.560310E-10	3.720701E-10	1.642515E-10	1.251982E-10	2.724531E-10	3.410933E-10	6.546137E-11	9.110459E-11
8.691406E+3	1.651304E-10	1.443108E-10	2.765597E-10	3.372629E-10	1.637988E-10	1.248504E-10	2.716961E-10	3.401465E-10	7.351643E-11	8.517087E-11
8.703613E+3	1.763001E-10	1.411596E-10	3.166717E-10	3.005235E-10	1.633479E-10	1.245041E-10	2.709423E-10	3.392036E-10	6.938891E-11	9.738014E-11
8.715820E+3	1.933898E-10	1.394332E-10	3.039243E-10	2.904653E-10	1.628989E-10	1.241593E-10	2.701916E-10	3.382647E-10	5.789917E-11	8.961758E-11
8.728027E+3	1.569283E-10	1.321706E-10	3.040667E-10	2.786184E-10	1.624517E-10	1.238158E-10	2.694439E-10	3.373295E-10	5.869220E-11	8.848135E-11
8.740234E+3	1.504334E-10	1.299779E-10	2.811475E-10	3.210504E-10	1.620063E-10	1.234738E-10	2.686994E-10	3.363983E-10	6.049464E-11	8.561422E-11
8.752441E+3	1.593150E-10	1.243813E-10	2.974459E-10	3.133277E-10	1.615628E-10	1.231332E-10	2.679580E-10	3.354709E-10	6.975785E-11	9.211336E-11
8.764648E+3	1.540099E-10	1.267097E-10	2.515803E-10	2.748502E-10	1.611210E-10	1.227940E-10	2.672196E-10	3.345473E-10	7.215662E-11	9.824352E-11
8.776855E+3	1.732558E-10	1.550965E-10	2.569605E-10	3.130232E-10	1.606811E-10	1.224561E-10	2.664842E-10	3.336275E-10	6.726566E-11	9.460763E-11
8.789062E+3	1.717873E-10	1.570575E-10	2.698223E-10	3.065349E-10	1.602429E-10	1.221197E-10	2.657519E-10	3.327114E-10	6.649827E-11	8.419454E-11
8.801270E+3	1.499798E-10	1.529199E-10	2.563893E-10	3.248661E-10	1.598065E-10	1.217847E-10	2.650225E-10	3.317992E-10	6.999327E-11	9.065461E-11
8.813477E+3	1.567233E-10	1.602761E-10	2.252281E-10	3.232682E-10	1.593719E-10	1.214510E-10	2.642962E-10	3.308906E-10	6.183626E-11	9.135113E-11
8.825684E+3	1.614970E-10	1.474342E-10	2.412608E-10	2.956126E-10	1.589391E-10	1.211187E-10	2.635728E-10	3.299858E-10	5.995959E-11	7.849984E-11
8.837891E+3	1.595991E-10	1.452724E-10	2.660828E-10	3.042230E-10	1.585080E-10	1.207877E-10	2.628524E-10	3.290847E-10	6.304739E-11	7.761299E-11
8.850098E+3	1.700184E-10	1.364708E-10	2.678378E-10	3.535593E-10	1.580786E-10	1.204581E-10	2.621349E-10	3.281872E-10	6.800597E-11	8.121785E-11
8.862305E+3	1.671745E-10	1.179411E-10	2.526749E-10	3.426076E-10	1.576510E-10	1.201298E-10	2.614204E-10	3.272934E-10	6.888133E-11	9.132287E-11
8.874512E+3	1.642971E-10	1.339688E-10	2.697841E-10	3.141461E-10	1.572251E-10	1.198029E-10	2.607087E-10	3.264032E-10	7.357891E-11	9.795171E-11
8.886719E+3	1.972533E-10	1.373693E-10	2.825787E-10	3.186979E-10	1.568009E-10	1.194773E-10	2.600000E-10	3.255166E-10	7.055869E-11	8.587606E-11
8.898926E+3	2.074714E-10	1.217727E-10	3.034849E-10	3.172196E-10	1.563784E-10	1.191530E-10	2.592941E-10	3.246337E-10	5.980745E-11	8.501282E-11
8.911133E+3	1.450314E-10	1.359759E-10	2.885421E-10	3.516716E-10	1.559577E-10	1.188301E-10	2.585911E-10	3.237543E-10	6.143247E-11	9.136638E-11
8.923340E+3	1.471919E-10	1.298546E-10	2.086253E-10	3.242526E-10	1.555386E-10	1.185084E-10	2.578909E-10	3.228784E-10	5.722535E-11	8.550470E-11
8.935547E+3	1.879204E-10	1.353887E-10	2.276616E-10	3.018077E-10	1.551211E-10	1.181881E-10	2.571935E-10	3.220061E-10	6.149440E-11	9.026241E-11
8.947754E+3	1.617036E-10	1.411938E-10	2.771011E-10	3.366899E-10	1.547054E-10	1.178690E-10	2.564990E-10	3.211374E-10	7.141135E-11	1.048245E-10
8.959961E+3	1.464812E-10	1.298709E-10	2.520573E-10	3.303847E-10	1.542913E-10	1.175512E-10	2.558073E-10	3.202721E-10	7.037065E-11	1.275943E-10
8.972168E+3	1.740587E-10	1.354865E-10	2.345473E-10	2.964465E-10	1.538788E-10	1.172347E-10	2.551184E-10	3.194103E-10	7.679420E-11	9.746160E-11
8.984375E+3	1.780254E-10	1.386929E-10	2.359094E-10	3.193551E-10	1.534680E-10	1.169195E-10	2.544322E-10	3.185519E-10	7.431297E-11	9.429800E-11
8.996582E+3	1.479677E-10	1.227174E-10	2.430546E-10	3.080499E-10	1.530589E-10	1.166055E-10	2.537488E-10	3.176970E-10	6.758145E-11	9.887919E-11
9.008789E+3	1.449435E-10	1.143245E-10	2.805944E-10	2.790978E-10	1.526513E-10	1.162928E-10	2.530681E-10	3.168455E-10	6.391232E-11	9.360173E-11
9.020996E+3	1.702346E-10	1.334677E-10	2.646914E-10	3.257643E-10	1.522454E-10	1.159814E-10	2.523902E-10	3.159975E-10	6.529413E-11	7.237377E-11
9.033203E+3	1.526946E-10	1.352971E-10	2.212043E-10	3.269902E-10	1.518411E-10	1.156712E-10	2.517149E-10	3.151528E-10	6.293667E-11	7.062896E-11
9.045410E+3	1.470496E-10	1.268412E-10	2.486655E-10	3.061060E-10	1.514384E-10	1.153622E-10	2.510424E-10	3.143115E-10	6.565680E-11	8.861024E-11
