14.079357	2.4220358083308323E-4
14.526747	2.4243981659893222E-4
14.28978	2.4255264352259645E-4
12.934126	2.3303257255000793E-4
13.556121	2.351950473828931E-4
15.582159	2.3323918173486448E-4
13.823322	2.3998005178809545E-4
14.098151	2.420169088867169E-4
15.744499	2.3169441764967668E-4
13.921349	2.405381569152031E-4
15.122168	2.3782886833186153E-4
13.97773	2.4087749180590263E-4
12.901328	2.3300215403408738E-4
13.785155	2.3983663373916377E-4
13.575311	2.351950473828931E-4
15.525777	2.3336856341969514E-4
13.883334	2.403579501093262E-4
15.564158	2.3373823253543027E-4
15.212537	2.3688214428841493E-4
15.320968	2.3621805736485438E-4
15.103741	2.3789554549600347E-4
15.545364	2.3307672153173887E-4
13.216124	2.345419418335471E-4
14.136532	2.4186564127576547E-4
14.636733	2.4217773128133358E-4
14.151756	2.425508635569179E-4
13.038132	2.340556155093329E-4
12.832712	2.3255995706970733E-4
12.747713	2.3191407877329285E-4
13.728133	2.394226211430065E-4
15.248752	2.370540082384935E-4
14.052539	2.415659353150571E-4
15.441358	2.3460190556060946E-4
12.991941	2.3333431269111394E-4
13.476522	2.3558166346515974E-4
15.18096	2.3733141660525696E-4
13.940936	2.4095319681315886E-4
13.748544	2.3895257714625097E-4
14.240111	2.421575087744016E-4
13.431734	2.3494185581334078E-4
14.798128	2.413573210579687E-4
14.558934	2.4205829187669417E-4
12.95774	2.3316063492773896E-4
13.445311	2.3534391206420994E-4
14.76414	2.4157917270096262E-4
12.715709	2.3176282895693933E-4
14.687135	2.418622442728394E-4
13.114894	2.3400325829510518E-4
13.458948	2.3534391206420994E-4
12.798511	2.3232097764910086E-4
13.023152	2.336780431571511E-4
15.713349	2.3187593801569066E-4
15.595796	2.3335730088872594E-4
13.689752	2.3860424511585286E-4
12.87091	2.334351931376464E-4
13.009697	2.3357047092392646E-4
14.830529	2.4117649188733006E-4
15.007148	2.3881500000231414E-4
14.474942	2.4317623053207995E-4
14.720543	2.4197235543461717E-4
15.730861	2.3177211421621208E-4
13.53574	2.354065466914339E-4
14.206947	2.4266986978142358E-4
13.080906	2.34089149861048E-4
14.443334	2.426495340486386E-4
13.708515	2.3886317059882063E-4
12.973117	2.3316063492773896E-4
15.508326	2.3358383861208794E-4
13.76572	2.3965583913234423E-4
14.989757	2.3917833911945E-4
15.306933	2.3625095326890391E-4
13.592946	2.3564295248264933E-4
14.782141	2.4157917270096262E-4
13.651737	2.3842782120548375E-4
14.622974	2.4231501064498687E-4
13.633523	2.3860598465732784E-4
15.454965	2.3419434058472984E-4
15.160946	2.3733141660525696E-4
13.52134	2.3524321935514605E-4
15.472935	2.339947134400726E-4
13.900145	2.4023323115897007E-4
14.874951	2.4054223496245152E-4
15.19835	2.3688214428841493E-4
14.277332	2.426176634323627E-4
12.915332	2.3303257255000793E-4
14.337711	2.4255264352259645E-4
14.705349	2.4183842770375875E-4
12.813308	2.322873654611365E-4
12.888911	2.3300215403408738E-4
13.957747	2.4115335013456048E-4
14.30415	2.4255264352259645E-4
13.054912	2.336472844268785E-4
15.026552	2.391048294466421E-4
15.653764	2.3283204421403454E-4
15.390163	2.348186143608286E-4
14.040122	2.415659353150571E-4
14.955343	2.3939921578842825E-4
15.274929	2.3700281846642E-4
14.260949	2.426176634323627E-4
10.770825	2.2718016188328936E-4
14.54133	2.4241709185411156E-4
14.891334	2.4015933093634123E-4
14.509326	2.4275029159203927E-4
15.423357	2.344655737146778E-4
13.612899	2.3834477626693382E-4
15.405753	2.3503444043023058E-4
15.487763	2.3366765392113684E-4
14.41374	2.429029582108038E-4
13.067726	2.336472844268785E-4
13.164929	2.3437879583075493E-4
14.572938	2.4232925346280804E-4
14.489769	2.4246534832432045E-4
15.638753	2.3313901157701446E-4
15.141755	2.3787142264231347E-4
15.233741	2.368508050836029E-4
12.853733	2.329497175518353E-4
14.222171	2.423415390558594E-4
14.668127	2.4151777989549238E-4
15.064567	2.381354891910303E-4
14.904941	2.402466625917919E-4
14.016142	2.415659353150571E-4
14.942559	2.3964524259925698E-4
15.357976	2.3596586124907977E-4
13.503523	2.3524321935514605E-4
15.615749	2.3313901157701446E-4
14.604546	2.4231501064498687E-4
14.110507	2.419512395020245E-4
15.045315	2.3850425704870476E-4
13.185737	2.3450720984156186E-4
15.77089	2.3150899994895231E-4
14.188123	2.4285047292178707E-4
13.146929	2.3418880462150468E-4
