trackRefNum	xDistanceInPx	yDistanceInPx	totDistanceInPx	xDistanceInNm	yDistanceInNm	totDistanceInNm
260741184.00	-0.84	-41.96	41.97	-62.20	-2592.79	2593.54
260741280.00	0.70	41.76	41.76	52.08	2580.29	2580.81
260741280.00	-0.84	-42.42	42.43	-62.49	-2621.01	2621.75
260741376.00	-0.84	-42.22	42.23	-61.88	-2609.01	2609.75
260741488.00	-0.66	-42.37	42.37	-48.74	-2617.80	2618.26
260741568.00	-0.68	-42.12	42.13	-50.00	-2602.79	2603.27
260741680.00	-0.68	-42.00	42.00	-50.44	-2595.11	2595.60
260741776.00	-0.61	-41.81	41.82	-45.38	-2583.56	2583.96
260741872.00	-0.55	-42.23	42.23	-40.65	-2609.39	2609.71
260742080.00	-0.85	-41.61	41.62	-62.89	-2571.20	2571.97
260742176.00	-0.66	-41.92	41.92	-48.57	-2590.19	2590.65
260742176.00	-0.70	-41.25	41.26	-51.56	-2548.85	2549.38
260742288.00	-0.46	-41.59	41.59	-33.92	-2569.75	2569.97
260742368.00	-0.51	-41.51	41.51	-37.83	-2564.97	2565.25
260742480.00	-0.75	-41.66	41.67	-55.88	-2574.18	2574.79
260742576.00	-0.68	-41.68	41.69	-50.44	-2575.67	2576.16
260742688.00	-0.58	-41.63	41.63	-42.89	-2572.12	2572.48
260742768.00	-0.52	-41.31	41.31	-38.21	-2552.42	2552.71
260742880.00	-0.66	-41.45	41.45	-49.14	-2561.02	2561.49
260742976.00	-0.71	-41.63	41.64	-52.95	-2572.52	2573.07
260743072.00	-0.51	-41.94	41.94	-37.74	-2591.47	2591.75
260743200.00	-0.52	-41.33	41.33	-38.77	-2553.61	2553.91
260743280.00	-0.87	-41.77	41.78	-64.35	-2581.07	2581.87
260743376.00	-0.66	-41.71	41.72	-49.19	-2577.34	2577.81
260743472.00	-0.34	-41.53	41.53	-25.06	-2566.25	2566.37
260743680.00	-0.58	-41.37	41.37	-42.70	-2556.03	2556.39
260743680.00	-0.62	-41.33	41.33	-46.26	-2553.69	2554.11
260743776.00	-0.74	-41.13	41.14	-54.51	-2541.63	2542.22
260743872.00	-0.52	-41.59	41.59	-38.57	-2569.79	2570.08
260743968.00	-0.53	-41.24	41.24	-39.52	-2547.93	2548.24
260744080.00	-0.44	-41.65	41.65	-32.29	-2573.34	2573.54
260744192.00	-0.38	-41.48	41.48	-28.26	-2562.87	2563.03
260744272.00	-0.54	-41.35	41.35	-40.24	-2554.85	2555.16
260744368.00	-0.81	-41.54	41.54	-59.89	-2566.47	2567.17
260744480.00	-0.97	-41.64	41.65	-71.65	-2572.68	2573.68
260744576.00	-0.47	-41.32	41.33	-34.58	-2553.36	2553.59
260744672.00	-0.48	-41.87	41.87	-35.78	-2587.18	2587.42
260744768.00	-0.49	-41.61	41.62	-36.45	-2571.35	2571.61
260744880.00	-0.54	-41.64	41.65	-40.19	-2573.21	2573.52
260744976.00	-0.78	-41.64	41.65	-57.52	-2573.16	2573.80
260745072.00	-0.67	-41.87	41.87	-49.72	-2587.10	2587.58
260745168.00	-0.61	-41.28	41.28	-45.49	-2550.57	2550.97
260745168.00	-0.60	-41.73	41.74	-44.49	-2578.60	2578.99
260745280.00	-0.51	-41.60	41.61	-37.76	-2570.66	2570.94
260745376.00	-0.52	-41.43	41.43	-38.23	-2559.89	2560.18
260745472.00	-0.43	-41.45	41.45	-31.72	-2561.30	2561.50
260745568.00	-0.72	-41.79	41.80	-53.23	-2582.21	2582.76
260745664.00	-0.63	-41.59	41.59	-46.44	-2569.55	2569.97
260745776.00	-0.69	-41.40	41.41	-51.02	-2558.23	2558.74
260745872.00	-0.57	-41.33	41.33	-42.40	-2553.60	2553.95
260745968.00	-0.89	-41.64	41.65	-65.95	-2573.12	2573.97
260746080.00	-0.51	-41.60	41.61	-37.45	-2570.72	2570.99
260746176.00	-0.72	-41.70	41.71	-53.40	-2576.69	2577.24
260746176.00	-1.01	-41.60	41.62	-74.95	-2570.67	2571.76
260746288.00	-0.39	-41.96	41.96	-29.09	-2592.60	2592.76
260746480.00	-0.62	-41.94	41.94	-46.16	-2591.41	2591.82
260746480.00	-0.86	-41.65	41.66	-63.50	-2573.57	2574.35
260746576.00	-0.59	-41.63	41.63	-43.83	-2572.28	2572.65
260746672.00	-0.76	-41.71	41.72	-56.07	-2577.44	2578.05
260746880.00	-0.39	-41.37	41.38	-28.55	-2556.56	2556.72
260746880.00	-0.55	-41.31	41.31	-40.50	-2552.49	2552.81
260747072.00	-0.66	-41.27	41.27	-49.11	-2549.87	2550.34
260747072.00	-0.88	-41.69	41.70	-65.14	-2576.19	2577.01
260747168.00	-0.84	-41.25	41.25	-62.43	-2548.57	2549.34
260747296.00	-0.34	-41.71	41.71	-25.40	-2577.12	2577.24
260747472.00	-0.79	-41.62	41.63	-58.34	-2571.73	2572.40
260747472.00	-0.58	-41.67	41.68	-42.97	-2574.88	2575.23
260747680.00	-0.73	-41.50	41.51	-54.33	-2564.29	2564.87
260747680.00	-0.46	-41.26	41.26	-33.77	-2549.16	2549.39
260747872.00	-0.73	-41.37	41.38	-54.14	-2556.18	2556.75
260747872.00	-0.61	-41.71	41.71	-45.31	-2577.04	2577.44
260748080.00	-0.81	-41.80	41.81	-59.67	-2582.74	2583.43
260748080.00	-0.58	-41.81	41.81	-42.90	-2583.25	2583.60
260748176.00	-0.89	-41.88	41.89	-66.14	-2588.06	2588.90
260748272.00	-0.22	-41.76	41.76	-16.06	-2580.35	2580.40
260748368.00	-0.62	-41.44	41.44	-46.07	-2560.45	2560.87
260748480.00	-0.56	-41.71	41.72	-41.29	-2577.48	2577.81
260748576.00	-0.69	-41.88	41.88	-51.17	-2587.58	2588.08
260748672.00	-0.58	-41.51	41.51	-42.69	-2564.70	2565.06
260748672.00	-0.50	-41.26	41.27	-37.38	-2549.76	2550.03
260748768.00	0.78	41.15	41.15	57.98	2542.44	2543.10
260748880.00	-0.52	-41.78	41.78	-38.83	-2581.60	2581.90
260748976.00	-0.55	-41.51	41.52	-40.69	-2565.18	2565.50
260749088.00	-0.46	-41.44	41.44	-33.75	-2560.42	2560.64
260749184.00	-0.73	-41.83	41.84	-54.10	-2584.92	2585.48
260749280.00	-0.59	-41.40	41.41	-43.63	-2558.38	2558.75
260749376.00	-0.57	-41.60	41.60	-42.39	-2570.52	2570.87
260749376.00	-0.55	-41.69	41.69	-41.00	-2575.73	2576.06
260749488.00	-0.38	-41.52	41.52	-27.91	-2565.27	2565.43
260749568.00	-0.83	-41.45	41.46	-61.67	-2561.50	2562.24
260749680.00	-0.94	-41.30	41.31	-69.72	-2551.73	2552.68
260749776.00	-0.77	-41.40	41.41	-57.30	-2558.02	2558.66
260749888.00	0.56	41.32	41.33	41.67	2553.35	2553.69
260749968.00	-0.37	-41.32	41.32	-27.10	-2553.00	2553.15
260750080.00	-0.44	-41.58	41.58	-32.39	-2569.07	2569.27
260750176.00	-0.52	-41.47	41.48	-38.84	-2562.64	2562.94
260750176.00	-0.64	-41.67	41.68	-47.14	-2574.86	2575.29
260750272.00	-0.48	-41.62	41.62	-35.65	-2571.73	2571.98
260750368.00	-0.69	-41.29	41.29	-51.39	-2551.02	2551.54
260750368.00	-0.57	-41.50	41.50	-42.47	-2564.12	2564.47
260750480.00	-0.58	-41.33	41.34	-42.99	-2553.87	2554.23
260750672.00	-0.70	-41.29	41.29	-51.92	-2551.05	2551.58
260750672.00	-0.58	-41.50	41.50	-43.16	-2564.23	2564.59
260750768.00	-0.57	-41.67	41.68	-42.20	-2574.90	2575.25
260750880.00	-0.76	-41.59	41.60	-56.08	-2569.88	2570.49
260750976.00	-0.60	-41.44	41.44	-44.78	-2560.51	2560.90
260751072.00	-0.55	-41.38	41.39	-40.85	-2557.15	2557.47
260751168.00	-0.50	-41.60	41.61	-37.34	-2570.64	2570.91
260751280.00	-0.57	-41.65	41.65	-42.52	-2573.33	2573.68
260751376.00	0.61	41.01	41.01	45.41	2534.01	2534.42
260751472.00	-0.53	-41.79	41.79	-39.07	-2582.25	2582.55
260751472.00	-0.62	-41.48	41.48	-46.07	-2562.85	2563.27
260751680.00	-0.69	-41.60	41.61	-50.79	-2570.51	2571.01
260751680.00	-0.47	-41.68	41.68	-34.93	-2575.34	2575.58
260751776.00	-0.50	-41.04	41.04	-36.73	-2535.83	2536.10
260751872.00	0.56	41.18	41.18	41.32	2544.40	2544.74
260751968.00	-0.46	-41.69	41.69	-33.74	-2575.95	2576.17
260752080.00	-0.68	-41.74	41.75	-50.10	-2579.34	2579.82
260752176.00	-0.52	-41.64	41.64	-38.80	-2572.89	2573.19
260752272.00	-0.53	-41.49	41.50	-39.52	-2563.79	2564.10
260752368.00	-0.55	-41.63	41.64	-40.91	-2572.48	2572.80
260752368.00	-0.66	-41.65	41.65	-48.79	-2573.45	2573.91
260752480.00	-0.45	-42.03	42.03	-33.40	-2596.92	2597.13
260752672.00	-0.88	-41.94	41.95	-65.19	-2591.22	2592.04
260752672.00	-0.87	-41.26	41.27	-64.24	-2549.71	2550.52
260752768.00	-0.76	-41.84	41.85	-56.54	-2585.47	2586.08
260752880.00	-0.49	-41.74	41.75	-35.99	-2579.28	2579.53
260752976.00	-0.80	-41.64	41.64	-59.05	-2572.70	2573.38
260753072.00	-0.58	-41.49	41.49	-42.70	-2563.69	2564.04
260753168.00	-0.61	-41.80	41.81	-44.99	-2582.99	2583.38
260753280.00	-0.79	-41.43	41.44	-58.17	-2560.14	2560.80
260753376.00	-0.68	-41.74	41.75	-50.55	-2579.18	2579.67
260753472.00	-0.81	-41.64	41.65	-60.02	-2572.85	2573.55
260753472.00	-0.50	-41.91	41.91	-36.95	-2589.38	2589.65
260753568.00	-0.57	-42.09	42.09	-41.93	-2600.74	2601.08
260753696.00	-0.58	-41.85	41.86	-43.07	-2586.11	2586.47
260753776.00	-0.66	-41.65	41.65	-48.57	-2573.33	2573.79
260753872.00	-0.53	-41.83	41.84	-39.41	-2584.86	2585.16
260753968.00	-0.71	-41.94	41.94	-52.64	-2591.38	2591.91
260754176.00	-0.63	-42.07	42.08	-46.56	-2599.69	2600.10
260754288.00	-0.62	-41.55	41.55	-46.04	-2567.23	2567.64
260754288.00	-0.45	-42.13	42.13	-33.10	-2602.94	2603.15
260754368.00	-0.94	-41.88	41.89	-69.65	-2587.98	2588.92
260754480.00	-1.02	-42.26	42.27	-75.81	-2611.17	2612.27
260754576.00	-0.98	-42.17	42.18	-72.45	-2605.50	2606.50
260754672.00	-0.78	-42.10	42.10	-58.13	-2601.06	2601.71
260754768.00	-0.57	-41.91	41.91	-42.59	-2589.35	2589.70
260754880.00	-0.75	-41.83	41.84	-55.75	-2584.98	2585.58
260754976.00	-0.66	-42.32	42.33	-49.21	-2615.08	2615.54
260755072.00	-0.42	-42.34	42.34	-31.10	-2616.03	2616.22
260755168.00	-0.69	-42.19	42.19	-51.13	-2606.70	2607.20
260755168.00	-0.63	-42.12	42.13	-46.92	-2602.80	2603.22
260755280.00	-0.64	-41.94	41.95	-47.66	-2591.57	2592.01
260755488.00	-0.92	-42.17	42.18	-68.31	-2605.58	2606.48
260755488.00	-0.85	-41.84	41.85	-63.08	-2585.09	2585.86
260755568.00	-0.34	-42.08	42.08	-25.36	-2599.84	2599.97
260755680.00	-0.70	-41.98	41.98	-52.21	-2593.68	2594.21
260755776.00	-0.60	-42.03	42.03	-44.59	-2597.03	2597.41
260755872.00	-0.45	-42.04	42.04	-32.97	-2597.80	2598.01
260755968.00	-0.66	-42.06	42.06	-49.15	-2598.73	2599.20
260755968.00	-0.88	-41.99	41.99	-65.00	-2594.26	2595.07
260756080.00	-0.85	-41.71	41.72	-63.02	-2577.45	2578.22
260756176.00	-0.67	-41.50	41.50	-49.93	-2564.16	2564.65
260756288.00	-0.84	-41.61	41.62	-62.52	-2570.99	2571.75
260756368.00	-0.77	-41.81	41.82	-57.37	-2583.75	2584.38
260756480.00	-0.87	-42.02	42.03	-64.33	-2596.36	2597.16
260756576.00	-0.72	-41.99	42.00	-53.48	-2594.52	2595.07
260756672.00	-0.90	-41.63	41.64	-66.30	-2572.35	2573.21
260756784.00	-0.36	-41.91	41.91	-26.63	-2589.39	2589.53
260756880.00	-0.42	-42.06	42.06	-31.00	-2598.87	2599.06
260756880.00	0.68	41.51	41.52	50.10	2565.10	2565.59
260756992.00	-0.62	-41.65	41.65	-45.68	-2573.47	2573.88
260757072.00	-0.63	-41.71	41.71	-46.34	-2577.08	2577.50
260757280.00	-0.85	-41.67	41.68	-62.85	-2574.67	2575.43
260757280.00	-0.81	-41.92	41.93	-60.28	-2590.16	2590.86
260757376.00	-0.82	-41.66	41.67	-60.43	-2574.10	2574.81
260757472.00	-0.43	-41.93	41.93	-32.00	-2590.77	2590.96
260757568.00	-0.75	-41.62	41.62	-55.24	-2571.52	2572.11
260757776.00	-0.76	-41.86	41.87	-56.21	-2586.79	2587.40
260757776.00	-0.79	-41.73	41.74	-58.40	-2578.58	2579.25
260757888.00	-0.86	-41.57	41.58	-63.96	-2568.86	2569.65
260757968.00	-0.60	-41.98	41.99	-44.65	-2594.07	2594.45
260758080.00	-0.51	-41.95	41.96	-38.01	-2592.26	2592.54
260758272.00	-0.66	-41.62	41.63	-48.96	-2571.97	2572.43
260758272.00	-0.98	-41.72	41.73	-72.44	-2577.70	2578.72
260758368.00	-0.80	-41.75	41.76	-59.54	-2579.83	2580.51
260758480.00	-0.68	-41.59	41.60	-50.33	-2569.92	2570.41
260758576.00	-0.66	-41.47	41.48	-48.68	-2562.63	2563.09
260758672.00	-0.64	-41.77	41.78	-47.31	-2581.17	2581.61
260758768.00	-0.62	-42.04	42.04	-45.95	-2597.63	2598.04
260758880.00	-0.65	-41.80	41.80	-48.19	-2582.71	2583.16
260758880.00	-0.49	-42.12	42.12	-35.93	-2602.55	2602.80
260758976.00	-0.54	-41.53	41.53	-40.12	-2566.18	2566.49
260759088.00	-0.46	-42.10	42.10	-34.26	-2601.41	2601.64
260759168.00	-0.79	-41.92	41.93	-58.58	-2590.18	2590.84
260759280.00	-0.67	-41.68	41.68	-49.68	-2575.28	2575.76
260759376.00	-0.83	-41.56	41.57	-61.61	-2567.94	2568.68
260759472.00	-1.00	-41.91	41.92	-74.03	-2589.33	2590.38
260759680.00	-0.73	-41.65	41.65	-53.78	-2573.31	2573.87
260759680.00	-0.73	-41.59	41.60	-54.27	-2569.83	2570.40
260759872.00	-0.72	-41.80	41.81	-53.69	-2583.01	2583.57
260759872.00	-0.73	-41.63	41.64	-53.74	-2572.40	2572.96
260760080.00	-0.66	-41.89	41.90	-48.96	-2588.66	2589.12
260760080.00	-0.65	-41.99	42.00	-47.93	-2594.83	2595.27
260760176.00	-0.56	-41.55	41.55	-41.66	-2567.16	2567.50
260760272.00	-0.80	-42.00	42.01	-59.04	-2595.03	2595.70
260760480.00	-0.59	-41.82	41.82	-43.88	-2584.10	2584.47
260760480.00	0.99	41.32	41.33	73.44	2553.32	2554.37
260760576.00	-0.65	-41.82	41.83	-48.21	-2584.17	2584.62
260760672.00	-0.67	-41.35	41.36	-49.64	-2555.05	2555.53
260760768.00	-0.48	-41.94	41.94	-35.74	-2591.26	2591.51
260760880.00	-0.70	-41.49	41.49	-52.13	-2563.38	2563.91
260760976.00	-0.66	-41.40	41.40	-48.97	-2558.08	2558.55
260761168.00	-0.97	-41.86	41.87	-72.18	-2586.60	2587.61
260761168.00	-0.85	-41.87	41.88	-63.21	-2586.98	2587.75
260761296.00	-0.69	-41.87	41.87	-51.11	-2587.07	2587.57
260761376.00	-0.58	-41.69	41.69	-43.16	-2575.89	2576.25
260761472.00	-0.95	-41.66	41.67	-70.57	-2574.09	2575.06
260761568.00	-0.62	-41.63	41.64	-45.89	-2572.52	2572.93
260761680.00	-0.70	-41.43	41.43	-51.75	-2559.65	2560.18
260761872.00	-1.02	-41.86	41.87	-75.69	-2586.25	2587.35
260761872.00	-0.95	-41.74	41.75	-70.05	-2578.94	2579.89
260761968.00	-0.74	-41.39	41.40	-55.06	-2557.60	2558.20
260762176.00	-0.64	-41.33	41.33	-47.33	-2553.56	2554.00
260762272.00	-0.52	-41.39	41.40	-38.20	-2557.63	2557.92
260762368.00	-0.61	-41.62	41.62	-45.31	-2571.56	2571.96
260762480.00	-0.68	-41.59	41.60	-50.20	-2569.98	2570.47
260762576.00	-0.74	-41.56	41.57	-55.17	-2568.22	2568.81
260762576.00	-0.50	-41.72	41.72	-37.02	-2577.59	2577.86
260762688.00	-0.84	-41.50	41.51	-62.32	-2564.09	2564.85
260762768.00	-0.67	-41.50	41.51	-49.89	-2564.56	2565.05
260762880.00	-0.90	-41.30	41.31	-66.57	-2551.88	2552.75
260762976.00	-0.58	-41.83	41.84	-42.60	-2584.92	2585.27
260763088.00	-0.67	-41.31	41.31	-49.92	-2552.31	2552.79
260763168.00	-0.51	-41.27	41.27	-37.90	-2550.12	2550.40
260763280.00	-0.47	-41.59	41.59	-34.78	-2569.85	2570.08
260763376.00	-0.68	-41.47	41.47	-50.12	-2562.35	2562.84
260763472.00	-0.64	-41.26	41.26	-47.69	-2549.24	2549.69
260763568.00	-0.69	-41.49	41.49	-51.31	-2563.61	2564.12
260763680.00	-0.60	-41.18	41.19	-44.65	-2544.72	2545.12
260763680.00	-0.66	-41.15	41.15	-48.95	-2542.62	2543.09
260763776.00	-0.34	-41.05	41.05	-25.47	-2536.60	2536.73
260763872.00	-0.48	-41.35	41.35	-35.19	-2555.04	2555.28
260763968.00	-0.31	-41.46	41.46	-22.78	-2561.78	2561.88
260764080.00	-0.43	-41.34	41.34	-31.60	-2554.21	2554.41
260764176.00	-0.56	-41.03	41.04	-41.24	-2535.42	2535.76
260764272.00	-0.73	-40.94	40.94	-54.10	-2529.45	2530.03
260764368.00	-1.02	-40.90	40.91	-75.62	-2527.24	2528.38
260764480.00	-0.71	-41.40	41.41	-52.31	-2558.34	2558.87
260764576.00	-0.57	-41.00	41.01	-42.27	-2533.51	2533.86
260764672.00	-0.37	-41.22	41.23	-27.64	-2547.28	2547.43
260764672.00	-0.55	-41.40	41.40	-40.82	-2558.13	2558.46
260764768.00	-0.39	-41.18	41.19	-29.10	-2544.75	2544.91
260764880.00	-0.61	-41.34	41.35	-45.19	-2554.61	2555.01
260764976.00	-0.59	-41.15	41.16	-43.64	-2542.94	2543.31
260765072.00	-0.40	-40.91	40.91	-29.82	-2527.55	2527.72
260765168.00	-0.64	-41.04	41.04	-47.16	-2535.75	2536.19
260765168.00	-0.55	-41.11	41.11	-40.77	-2539.98	2540.31
260765280.00	-0.76	-41.59	41.60	-56.59	-2569.73	2570.35
260765392.00	-0.71	-41.32	41.33	-52.31	-2553.30	2553.83
260765488.00	-0.49	-41.29	41.29	-36.06	-2551.40	2551.66
260765680.00	-0.41	-41.20	41.20	-30.45	-2545.75	2545.93
260765680.00	-0.76	-41.03	41.04	-56.63	-2535.33	2535.97
260765776.00	-0.64	-41.18	41.18	-47.49	-2544.50	2544.94
260765872.00	-0.62	-41.35	41.35	-45.91	-2554.77	2555.18
260765968.00	-0.41	-41.46	41.46	-30.17	-2561.81	2561.99
260766080.00	-0.39	-41.29	41.29	-28.53	-2551.09	2551.25
260766176.00	-0.58	-41.68	41.68	-42.85	-2575.32	2575.68
260766176.00	-0.81	-41.06	41.07	-59.66	-2537.24	2537.94
260766288.00	-0.38	-41.49	41.50	-28.23	-2563.95	2564.11
260766480.00	-0.65	-41.50	41.51	-48.02	-2564.40	2564.85
260766480.00	-0.75	-41.29	41.30	-55.46	-2551.31	2551.91
260766576.00	-0.63	-41.14	41.15	-46.89	-2542.19	2542.63
260766688.00	-0.60	-41.29	41.29	-44.41	-2551.31	2551.70
260766768.00	-0.48	-40.95	40.95	-35.58	-2530.02	2530.27
260766880.00	-0.57	-41.41	41.41	-42.32	-2558.67	2559.02
260766976.00	-0.57	-41.11	41.11	-42.41	-2540.19	2540.55
260767072.00	-0.57	-41.18	41.19	-41.95	-2544.67	2545.01
260767168.00	-0.78	-41.01	41.01	-57.41	-2533.83	2534.48
260767280.00	-0.68	-41.26	41.26	-50.14	-2549.23	2549.73
260767376.00	-0.60	-41.21	41.21	-44.78	-2546.08	2546.47
260767472.00	-0.68	-41.35	41.36	-50.10	-2555.31	2555.80
260767472.00	-0.67	-41.49	41.49	-49.27	-2563.56	2564.03
260767568.00	-0.71	-41.05	41.06	-52.90	-2536.79	2537.34
260767680.00	-0.56	-40.96	40.96	-41.65	-2530.89	2531.23
260767776.00	-0.52	-41.33	41.33	-38.81	-2553.52	2553.81
260767872.00	-0.65	-41.44	41.45	-47.97	-2560.87	2561.32
260767968.00	-0.71	-41.15	41.16	-52.46	-2542.88	2543.42
260768080.00	-0.76	-41.15	41.16	-56.23	-2542.90	2543.52
260768176.00	-0.64	-40.91	40.91	-47.60	-2527.54	2527.99
260768272.00	-0.39	-41.37	41.38	-29.03	-2556.47	2556.63
260768368.00	-0.78	-41.24	41.25	-57.46	-2548.45	2549.09
260768368.00	-0.57	-41.34	41.35	-42.44	-2554.58	2554.94
260768480.00	-0.50	-41.21	41.22	-36.80	-2546.60	2546.86
260768576.00	-0.51	-41.33	41.33	-37.83	-2553.73	2554.01
260768688.00	-0.50	-41.21	41.21	-36.97	-2546.26	2546.52
260768768.00	-0.82	-41.43	41.44	-60.45	-2560.06	2560.77
260768880.00	-0.39	-41.45	41.45	-28.81	-2560.98	2561.14
260768976.00	-0.56	-41.39	41.40	-41.80	-2557.59	2557.93
260768976.00	-0.49	-41.19	41.19	-36.54	-2545.24	2545.51
260769088.00	-0.64	-41.05	41.05	-47.08	-2536.46	2536.90
260769200.00	-0.57	-40.95	40.95	-42.35	-2530.20	2530.55
260769280.00	-0.43	-41.14	41.14	-31.86	-2541.79	2541.99
260769376.00	-0.70	-41.53	41.54	-51.73	-2566.11	2566.63
260769488.00	-0.94	-41.04	41.05	-69.65	-2536.05	2537.01
260769568.00	-0.62	-41.50	41.51	-46.11	-2564.31	2564.72
260769680.00	-0.75	-41.44	41.45	-55.53	-2560.78	2561.38
260769776.00	-0.30	-41.56	41.56	-22.40	-2567.96	2568.06
260769872.00	-0.65	-41.73	41.73	-47.92	-2578.41	2578.85
260769984.00	-0.56	-41.53	41.54	-41.13	-2566.44	2566.77
260770080.00	-0.63	-41.51	41.51	-46.49	-2564.74	2565.16
260770176.00	-0.59	-41.56	41.56	-43.36	-2567.77	2568.14
260770272.00	-0.40	-41.27	41.27	-29.31	-2550.08	2550.25
260770272.00	-0.69	-41.33	41.33	-50.87	-2553.58	2554.09
260770480.00	-0.62	-41.28	41.29	-45.77	-2550.80	2551.21
260770480.00	-0.31	-41.17	41.17	-23.19	-2544.10	2544.21
260770576.00	-0.27	-41.60	41.60	-20.18	-2570.19	2570.27
260770672.00	-0.54	-41.31	41.31	-39.81	-2552.35	2552.66
260770768.00	-0.78	-41.59	41.60	-57.53	-2569.87	2570.51
260770880.00	-0.87	-41.28	41.28	-64.53	-2550.42	2551.24
260770976.00	-0.70	-41.09	41.09	-51.58	-2538.89	2539.42
260771072.00	-0.28	-41.28	41.28	-20.96	-2550.84	2550.93
260771072.00	-0.35	-41.14	41.14	-25.57	-2542.08	2542.21
260771184.00	-0.33	-41.23	41.23	-24.77	-2547.72	2547.84
260771280.00	-0.40	-41.45	41.46	-29.49	-2561.39	2561.56
260771376.00	-0.55	-41.10	41.10	-40.91	-2539.33	2539.66
260771472.00	-0.45	-41.65	41.65	-33.14	-2573.28	2573.49
260771680.00	-0.49	-40.99	40.99	-36.31	-2532.67	2532.93
260771680.00	-0.62	-41.05	41.06	-45.82	-2536.76	2537.17
260771872.00	-0.51	-41.39	41.39	-38.06	-2557.53	2557.81
260771968.00	-0.73	-41.40	41.41	-53.85	-2558.38	2558.94
260771968.00	-0.73	-41.46	41.46	-53.93	-2561.63	2562.20
260772080.00	-0.62	-41.57	41.58	-46.02	-2568.89	2569.30
260772176.00	-0.59	-41.49	41.49	-44.06	-2563.43	2563.81
260772272.00	-0.59	-41.64	41.64	-44.02	-2572.78	2573.16
260772384.00	-0.65	-41.54	41.54	-48.26	-2566.70	2567.15
260772480.00	-0.39	-41.98	41.98	-28.95	-2593.76	2593.93
260772576.00	-0.45	-41.49	41.49	-33.38	-2563.72	2563.94
260772672.00	-0.67	-41.54	41.54	-49.79	-2566.63	2567.11
260772768.00	-0.61	-41.48	41.48	-44.87	-2562.98	2563.37
260772880.00	-0.94	-41.16	41.17	-69.38	-2543.02	2543.96
260772880.00	-0.27	-41.63	41.63	-20.20	-2572.37	2572.45
260772976.00	-0.43	-41.54	41.54	-32.18	-2566.86	2567.06
260773072.00	-0.60	-41.40	41.40	-44.43	-2558.00	2558.39
260773168.00	-0.24	-41.44	41.44	-18.05	-2560.61	2560.67
260773280.00	-0.61	-41.70	41.70	-45.21	-2576.53	2576.92
260773376.00	-0.65	-41.58	41.58	-48.47	-2569.08	2569.53
260773472.00	-0.61	-41.36	41.36	-44.83	-2555.62	2556.01
260773568.00	-0.72	-41.51	41.51	-53.08	-2564.61	2565.16
260773680.00	-0.70	-41.73	41.74	-51.58	-2578.72	2579.23
260773776.00	-0.59	-41.59	41.59	-44.07	-2569.75	2570.13
260773872.00	-0.38	-41.35	41.36	-28.20	-2555.28	2555.43
260773872.00	-0.58	-41.56	41.57	-42.95	-2568.11	2568.47
260773968.00	-0.72	-41.65	41.66	-53.58	-2573.63	2574.19
260774080.00	-0.51	-41.67	41.67	-37.88	-2574.52	2574.80
260774176.00	-0.75	-41.28	41.29	-55.35	-2550.70	2551.30
260774272.00	-0.64	-41.56	41.57	-47.62	-2568.12	2568.56
260774368.00	-0.63	-41.28	41.28	-46.51	-2550.55	2550.98
260774480.00	-0.44	-41.42	41.42	-32.39	-2559.07	2559.27
260774480.00	-0.54	-41.56	41.56	-39.63	-2567.96	2568.27
260774592.00	-0.67	-41.38	41.38	-49.32	-2556.62	2557.09
260774672.00	-0.75	-41.51	41.52	-55.50	-2565.17	2565.77
260774768.00	-0.47	-41.59	41.59	-34.70	-2569.81	2570.05
260774880.00	-0.58	-41.58	41.58	-43.29	-2569.02	2569.39
260774976.00	-0.68	-41.82	41.82	-50.32	-2583.88	2584.37
260775072.00	-0.59	-41.79	41.79	-43.94	-2582.18	2582.56
260775072.00	-0.61	-41.80	41.80	-45.16	-2582.55	2582.94
260775168.00	-0.87	-41.87	41.88	-64.80	-2587.06	2587.87
260775280.00	-0.54	-41.56	41.56	-40.31	-2568.01	2568.33
260775376.00	-0.78	-41.92	41.92	-57.70	-2590.00	2590.64
260775472.00	-0.37	-41.64	41.64	-27.65	-2572.79	2572.94
260775568.00	-0.69	-41.53	41.53	-51.27	-2565.99	2566.50
260775680.00	-0.63	-41.71	41.72	-46.52	-2577.41	2577.83
260775680.00	-0.54	-41.88	41.88	-40.23	-2587.76	2588.07
260775776.00	-0.55	-42.05	42.06	-41.09	-2598.46	2598.79
260775872.00	-0.58	-41.49	41.49	-42.89	-2563.51	2563.87
260775968.00	-0.76	-41.55	41.56	-56.60	-2567.34	2567.97
260776080.00	-0.54	-42.01	42.02	-39.87	-2596.02	2596.33
260776176.00	-0.39	-41.75	41.76	-28.99	-2579.93	2580.09
260776272.00	-0.66	-41.83	41.84	-48.60	-2584.78	2585.24
260776368.00	-0.68	-41.48	41.48	-50.33	-2562.87	2563.36
260776480.00	-0.73	-42.02	42.03	-53.72	-2596.64	2597.19
260776480.00	-0.55	-41.69	41.70	-40.61	-2576.14	2576.46
260776576.00	-0.76	-41.41	41.42	-55.95	-2559.00	2559.61
260776672.00	-0.88	-41.25	41.26	-65.14	-2549.08	2549.91
260776768.00	-0.58	-41.56	41.57	-42.63	-2568.12	2568.47
260776880.00	-0.54	-41.54	41.54	-39.67	-2566.59	2566.90
