14.220097	2.301135031601385E-4
13.984503	2.3129781213836772E-4
13.210266	2.3456147828363686E-4
11.951662	2.3533251434595148E-4
13.606095	2.3308442358830277E-4
11.968869	2.35346788204891E-4
14.5521	2.2894613674572604E-4
14.298903	2.293038556791458E-4
13.622509	2.3286813421890575E-4
13.135305	2.3450621043237578E-4
12.276068	2.3562205828456503E-4
12.626896	2.3636081385533002E-4
13.919274	2.3090398826939017E-4
14.194133	2.3030920553051242E-4
14.585721	2.287824677729618E-4
14.617329	2.2689748818042495E-4
12.774439	2.3601014266372113E-4
13.318483	2.3426387209517983E-4
14.746018	2.269742261812888E-4
13.330687	2.344034200497312E-4
14.034905	2.3072167749477431E-4
12.172062	2.3555951136196936E-4
13.173289	2.34776709542021E-4
12.160072	2.357111162774717E-4
13.116053	2.3472686314653958E-4
14.266502	2.2930627479667424E-4
11.796308	2.3528312076990995E-4
12.038888	2.3561787180850647E-4
12.316066	2.3614582576101333E-4
13.549287	2.3326460786173621E-4
12.755707	2.356998252185533E-4
13.588918	2.3308942259113046E-4
13.443694	2.335881973294344E-4
12.589095	2.3618657457756653E-4
12.659083	2.359057486831731E-4
12.403689	2.3599620143787062E-4
13.67108	2.328352408981377E-4
14.670507	2.2656145216359987E-4
14.246488	2.2965309104022624E-4
14.048909	2.3057129366623843E-4
13.364095	2.339446805251558E-4
12.481244	2.3604651851070072E-4
12.498696	2.3620677009354648E-4
13.344477	2.3391718002210523E-4
12.960303	2.35256887028267E-4
13.302496	2.3426387209517983E-4
14.164905	2.2991807873944318E-4
12.065676	2.357111162774717E-4
12.020064	2.3561787180850647E-4
12.051245	2.3560985411102386E-4
11.987877	2.3545631323703737E-4
13.804864	2.322043986161014E-4
12.640869	2.3580507313917978E-4
13.421086	2.3354452986240306E-4
11.869653	2.349485121626405E-4
13.8819	2.3202487614370988E-4
14.182296	2.3030920553051242E-4
12.352891	2.3614582576101333E-4
12.671653	2.360579230211349E-4
12.21087	2.3568729447671436E-4
12.717692	2.3602103299562817E-4
14.284533	2.293038556791458E-4
12.601665	2.3636081385533002E-4
14.651317	2.2687801133204087E-4
14.145288	2.3066024214997107E-4
13.460718	2.339134273464501E-4
12.572864	2.3588897542414292E-4
12.372478	2.3645563335881954E-4
12.614052	2.3636081385533002E-4
12.739872	2.3602103299562817E-4
12.924088	2.3534482534675252E-4
11.898484	2.3488947546033834E-4
13.402079	2.3426001470194902E-4
14.20771	2.301135031601385E-4
13.19071	2.34776709542021E-4
