trackRefNum	xDistanceInPx	yDistanceInPx	totDistanceInPx	xDistanceInNm	yDistanceInNm	totDistanceInNm
259773488.00	-0.50	-39.07	39.07	-36.78	-2414.13	2414.41
259773584.00	-0.81	-38.98	38.99	-59.95	-2408.62	2409.36
259773680.00	-0.49	-39.20	39.20	-36.42	-2422.28	2422.56
259773680.00	-0.67	-39.08	39.08	-49.38	-2414.70	2415.21
259773888.00	-0.72	-39.25	39.26	-53.58	-2425.41	2426.00
259773888.00	-0.58	-39.61	39.62	-42.67	-2447.80	2448.17
259773984.00	-0.68	-39.15	39.15	-50.70	-2418.89	2419.42
259774080.00	-0.78	-38.87	38.88	-57.55	-2402.03	2402.72
259774176.00	-0.60	-39.05	39.05	-44.74	-2412.64	2413.06
259774304.00	-0.67	-38.87	38.88	-49.39	-2402.04	2402.55
259774384.00	-0.84	-38.96	38.97	-62.19	-2407.24	2408.05
259774576.00	-0.78	-39.43	39.44	-57.94	-2436.45	2437.13
259774576.00	-0.68	-38.59	38.60	-50.51	-2384.78	2385.31
259774688.00	-0.64	-39.17	39.18	-47.07	-2420.39	2420.85
259774784.00	-0.81	-39.24	39.25	-60.05	-2424.61	2425.35
259774880.00	-0.74	-39.15	39.16	-54.93	-2419.08	2419.70
259774976.00	-0.56	-39.30	39.30	-41.12	-2428.10	2428.44
259775088.00	-0.60	-39.18	39.19	-44.30	-2421.10	2421.51
259775184.00	-0.66	-39.30	39.31	-49.22	-2428.51	2429.01
259775184.00	-0.51	-39.27	39.27	-37.97	-2426.47	2426.77
259775296.00	-0.76	-38.70	38.71	-56.40	-2391.18	2391.84
259775376.00	-0.57	-38.98	38.99	-42.23	-2408.87	2409.24
259775488.00	-0.66	-38.62	38.63	-49.12	-2386.29	2386.80
259775584.00	-0.50	-38.90	38.91	-36.74	-2403.80	2404.09
259775584.00	-0.70	-38.93	38.94	-51.82	-2405.52	2406.08
259775696.00	-0.86	-39.13	39.14	-63.48	-2417.79	2418.62
259775888.00	-0.59	-38.80	38.80	-43.60	-2397.17	2397.56
259775888.00	-0.72	-39.37	39.38	-52.98	-2432.81	2433.39
259775984.00	-0.60	-39.26	39.27	-44.78	-2426.17	2426.58
259776096.00	-0.75	-38.87	38.88	-55.41	-2401.83	2402.47
259776192.00	-0.67	-39.26	39.27	-49.47	-2426.11	2426.61
259776288.00	-0.70	-39.23	39.24	-51.57	-2424.23	2424.78
259776384.00	-0.78	-38.84	38.84	-57.77	-2399.69	2400.39
259776480.00	-0.67	-39.19	39.20	-49.34	-2421.58	2422.09
259776576.00	-0.67	-39.03	39.03	-49.66	-2411.45	2411.96
259776688.00	-0.74	-39.40	39.41	-54.61	-2434.63	2435.24
259776688.00	-0.73	-38.82	38.83	-54.10	-2398.92	2399.53
259776784.00	-0.70	-39.09	39.10	-52.10	-2415.65	2416.21
259776896.00	-0.63	-39.34	39.34	-46.42	-2430.81	2431.25
259776992.00	-0.86	-38.83	38.84	-63.99	-2399.18	2400.03
259777088.00	-0.74	-38.74	38.75	-54.74	-2394.02	2394.64
259777184.00	-0.65	-38.73	38.74	-48.44	-2393.13	2393.62
259777280.00	-0.80	-38.90	38.91	-58.91	-2403.54	2404.26
259777376.00	-0.50	-39.10	39.10	-37.23	-2415.84	2416.12
259777488.00	-0.70	-39.13	39.14	-51.74	-2418.15	2418.70
259777488.00	-0.66	-39.28	39.29	-48.68	-2427.31	2427.79
259777584.00	-0.75	-39.30	39.31	-55.73	-2428.65	2429.29
259777680.00	-0.80	-39.00	39.01	-59.54	-2409.99	2410.73
259777792.00	-0.85	-39.16	39.17	-62.97	-2419.48	2420.30
259777888.00	-0.59	-38.87	38.88	-43.85	-2401.94	2402.34
259777984.00	-0.69	-39.16	39.17	-51.04	-2419.89	2420.43
259778080.00	-0.71	-39.00	39.01	-52.38	-2409.78	2410.35
259778176.00	-0.55	-39.35	39.35	-40.92	-2431.30	2431.65
259778288.00	-0.50	-38.83	38.84	-37.40	-2399.51	2399.80
259778384.00	-0.62	-39.08	39.08	-45.92	-2414.46	2414.89
259778480.00	-0.73	-39.21	39.21	-54.32	-2422.54	2423.14
259778480.00	-0.65	-39.12	39.13	-48.50	-2417.27	2417.76
259778576.00	-0.63	-39.09	39.09	-46.51	-2415.18	2415.63
259778688.00	-0.47	-39.48	39.49	-34.52	-2439.67	2439.91
259778784.00	-0.59	-39.11	39.11	-43.79	-2416.46	2416.86
259778880.00	-0.72	-39.00	39.01	-53.31	-2409.85	2410.44
259778976.00	-0.69	-39.33	39.33	-50.89	-2430.13	2430.66
259779088.00	-0.63	-39.04	39.05	-46.48	-2412.29	2412.74
259779184.00	-0.72	-38.83	38.84	-53.48	-2399.59	2400.19
259779280.00	-0.53	-39.04	39.05	-39.22	-2412.57	2412.89
259779376.00	-0.57	-39.04	39.04	-42.31	-2412.03	2412.40
259779488.00	-0.60	-38.72	38.73	-44.23	-2392.63	2393.04
259779584.00	-0.77	-39.33	39.34	-56.68	-2430.20	2430.86
259779680.00	-0.58	-38.99	38.99	-42.80	-2409.22	2409.60
259779776.00	-0.65	-38.98	38.99	-48.33	-2408.77	2409.26
259779888.00	-0.59	-38.78	38.79	-43.76	-2396.38	2396.78
259779984.00	-0.61	-38.97	38.97	-45.53	-2407.92	2408.35
259780080.00	-0.79	-39.45	39.45	-58.22	-2437.31	2438.01
259780080.00	-0.70	-39.19	39.20	-51.55	-2421.67	2422.22
259780288.00	-0.80	-39.65	39.65	-58.93	-2449.73	2450.44
259780288.00	-0.63	-39.44	39.45	-46.75	-2437.16	2437.61
259780384.00	-0.65	-39.39	39.39	-48.45	-2433.72	2434.20
259780480.00	-0.65	-39.31	39.31	-48.29	-2428.67	2429.15
259780576.00	-0.75	-39.43	39.44	-55.22	-2436.59	2437.21
259780688.00	-0.84	-39.20	39.21	-62.51	-2422.22	2423.03
259780688.00	-0.70	-39.26	39.26	-51.65	-2425.67	2426.22
259780784.00	0.44	39.23	39.23	32.77	2423.90	2424.12
259780880.00	-0.63	-39.04	39.05	-47.02	-2412.42	2412.88
259780976.00	-0.71	-39.46	39.47	-52.59	-2438.53	2439.09
259781088.00	-0.67	-39.42	39.42	-49.72	-2435.46	2435.97
259781280.00	-0.45	-39.60	39.60	-32.98	-2446.68	2446.90
259781280.00	-0.61	-39.43	39.44	-44.97	-2436.49	2436.91
259781376.00	-0.67	-38.77	38.77	-49.93	-2395.31	2395.83
259781488.00	-0.53	-39.46	39.47	-39.25	-2438.46	2438.78
259781696.00	-0.71	-39.44	39.45	-52.45	-2436.96	2437.52
259781696.00	-0.68	-39.05	39.05	-50.38	-2412.77	2413.30
259781792.00	-0.74	-39.30	39.31	-54.68	-2428.41	2429.02
259781888.00	-0.66	-39.36	39.36	-48.57	-2431.89	2432.37
259781984.00	-0.61	-39.27	39.27	-45.54	-2426.33	2426.76
259782080.00	-0.74	-39.16	39.17	-54.83	-2419.63	2420.25
259782176.00	-0.63	-39.40	39.40	-46.47	-2434.44	2434.89
259782288.00	-0.62	-39.39	39.40	-46.08	-2434.08	2434.51
259782384.00	-0.61	-39.41	39.41	-45.46	-2435.01	2435.43
259782480.00	-0.59	-39.26	39.26	-43.49	-2425.90	2426.29
259782592.00	-0.74	-38.92	38.93	-54.63	-2404.80	2405.42
259782688.00	-0.79	-39.35	39.36	-58.25	-2431.42	2432.12
259782784.00	-0.55	-39.40	39.41	-40.38	-2434.67	2435.01
259782784.00	0.68	39.15	39.16	50.37	2419.18	2419.70
259782896.00	-0.70	-39.29	39.29	-52.08	-2427.55	2428.11
259782976.00	-0.58	-39.26	39.26	-42.84	-2425.71	2426.08
259783088.00	-0.71	-39.37	39.38	-52.23	-2432.92	2433.48
259783200.00	-0.57	-39.22	39.23	-42.30	-2423.67	2424.04
259783296.00	-0.62	-39.26	39.27	-45.98	-2425.94	2426.38
259783392.00	-0.72	-39.50	39.50	-53.50	-2440.54	2441.13
259783488.00	-0.66	-38.94	38.94	-48.81	-2406.01	2406.51
259783584.00	-0.74	-39.30	39.31	-54.72	-2428.39	2429.00
259783680.00	-0.45	-39.34	39.35	-33.31	-2431.04	2431.26
259783792.00	-0.62	-39.60	39.60	-45.72	-2446.88	2447.31
259783888.00	-0.52	-39.38	39.38	-38.38	-2433.19	2433.49
259783984.00	-0.57	-39.42	39.42	-42.01	-2435.61	2435.97
259784080.00	-0.80	-39.48	39.48	-59.40	-2439.26	2439.98
259784208.00	-0.65	-39.53	39.53	-48.37	-2442.27	2442.75
259784288.00	-0.90	-39.57	39.58	-66.36	-2444.93	2445.83
259784384.00	-0.62	-39.13	39.13	-45.96	-2417.75	2418.19
259784480.00	-0.80	-39.24	39.24	-58.90	-2424.37	2425.08
259784480.00	-0.73	-39.27	39.27	-54.05	-2426.33	2426.93
259784576.00	-0.62	-39.38	39.39	-45.88	-2433.60	2434.03
259784688.00	-0.66	-39.70	39.70	-49.21	-2452.99	2453.48
259784784.00	-0.66	-39.28	39.29	-49.02	-2427.41	2427.90
259784880.00	-0.43	-39.49	39.49	-31.72	-2439.92	2440.13
259784992.00	-0.40	-39.47	39.48	-29.82	-2439.04	2439.22
259785088.00	-0.55	-39.43	39.43	-40.47	-2436.38	2436.72
259785200.00	-0.42	-39.10	39.10	-30.95	-2415.79	2415.99
259785280.00	-0.70	-39.22	39.22	-52.02	-2423.23	2423.79
259785376.00	-0.55	-39.12	39.12	-41.11	-2417.09	2417.44
259785376.00	-0.54	-38.62	38.63	-40.27	-2386.55	2386.89
259785488.00	-0.51	-39.26	39.26	-38.11	-2425.66	2425.96
259785584.00	-0.64	-38.97	38.97	-47.11	-2407.92	2408.38
259785680.00	-0.69	-39.32	39.32	-50.91	-2429.51	2430.05
259785792.00	-0.92	-39.02	39.03	-68.17	-2410.92	2411.88
259786000.00	-0.67	-39.19	39.20	-49.31	-2421.58	2422.08
259786000.00	-0.65	-39.54	39.55	-47.80	-2443.39	2443.86
259786096.00	-0.83	-39.20	39.21	-61.36	-2422.39	2423.16
259786176.00	-0.47	-38.86	38.86	-34.73	-2401.21	2401.46
259786288.00	-0.61	-39.17	39.17	-44.86	-2420.02	2420.44
259786384.00	-0.66	-39.34	39.34	-49.16	-2430.59	2431.09
259786480.00	0.84	38.92	38.93	61.89	2405.14	2405.93
259786576.00	-0.78	-39.36	39.36	-57.50	-2431.83	2432.51
259786688.00	-0.81	-39.45	39.45	-60.32	-2437.40	2438.15
259786688.00	-0.72	-39.50	39.51	-53.06	-2440.81	2441.39
259786880.00	-0.87	-39.75	39.76	-64.26	-2456.42	2457.26
259786880.00	-0.72	-39.14	39.15	-53.34	-2418.65	2419.24
259786976.00	-0.80	-39.39	39.39	-59.30	-2433.66	2434.38
259787088.00	-0.74	-39.46	39.46	-55.16	-2438.05	2438.68
259787184.00	-0.66	-39.49	39.50	-49.24	-2440.06	2440.55
259787296.00	0.79	39.20	39.21	58.61	2422.25	2422.96
259787376.00	-0.72	-39.38	39.38	-53.54	-2433.18	2433.77
259787488.00	-0.44	-39.48	39.49	-32.22	-2439.72	2439.93
259787584.00	-0.63	-39.25	39.26	-46.80	-2425.50	2425.95
259787680.00	-0.63	-39.48	39.49	-46.37	-2439.47	2439.91
259787792.00	-0.67	-39.64	39.65	-49.82	-2449.34	2449.85
259787888.00	-0.68	-39.06	39.07	-50.50	-2413.74	2414.27
259787888.00	-0.70	-39.48	39.48	-51.89	-2439.34	2439.89
259787984.00	-0.43	-39.53	39.53	-31.75	-2442.30	2442.50
259788080.00	-0.65	-39.35	39.35	-48.32	-2431.33	2431.81
259788288.00	-0.68	-39.33	39.34	-50.39	-2430.15	2430.67
259788384.00	-0.65	-39.20	39.20	-48.41	-2422.11	2422.59
259788480.00	-0.51	-39.35	39.35	-37.78	-2431.49	2431.78
259788480.00	-0.80	-39.47	39.47	-59.01	-2438.66	2439.37
259788592.00	-0.69	-39.24	39.25	-51.43	-2424.74	2425.29
259788688.00	-0.54	-39.15	39.15	-39.69	-2419.00	2419.33
259788784.00	-0.47	-39.11	39.11	-35.03	-2416.32	2416.58
259788784.00	-0.56	-39.32	39.33	-41.19	-2429.88	2430.23
259788896.00	-0.75	-39.48	39.48	-55.30	-2439.23	2439.86
259788992.00	-0.80	-39.62	39.62	-59.29	-2447.87	2448.59
259789088.00	-0.53	-39.67	39.67	-39.08	-2450.98	2451.29
259789184.00	-0.58	-39.48	39.49	-42.92	-2439.67	2440.05
259789376.00	-0.75	-39.36	39.37	-55.71	-2432.28	2432.92
259789488.00	-0.83	-39.23	39.24	-61.52	-2423.88	2424.66
259789488.00	-0.74	-39.17	39.17	-54.65	-2420.12	2420.74
259789584.00	-0.74	-39.28	39.29	-54.85	-2427.18	2427.80
259789680.00	-0.64	-39.20	39.20	-47.27	-2422.10	2422.57
259789888.00	-0.60	-39.38	39.38	-44.11	-2433.32	2433.72
259789888.00	-0.62	-38.49	38.49	-46.10	-2378.07	2378.52
259790080.00	-0.56	-38.57	38.58	-41.41	-2383.37	2383.73
259790080.00	-0.48	-38.32	38.32	-35.30	-2367.72	2367.98
259790288.00	-0.51	-38.52	38.52	-37.71	-2379.93	2380.23
259790288.00	-0.56	-38.64	38.64	-41.15	-2387.52	2387.87
259790480.00	-0.81	-38.57	38.57	-60.30	-2382.95	2383.71
259790480.00	-0.67	-38.40	38.41	-49.50	-2373.01	2373.53
259790576.00	-0.57	-38.44	38.44	-42.08	-2374.99	2375.36
259790704.00	-0.42	-38.65	38.65	-31.20	-2387.97	2388.17
259790784.00	-0.67	-38.39	38.39	-49.84	-2371.88	2372.41
259790880.00	-0.61	-38.55	38.55	-45.51	-2381.75	2382.19
259790976.00	-0.65	-38.27	38.27	-48.51	-2364.53	2365.02
259791088.00	-0.64	-38.35	38.36	-47.56	-2369.63	2370.11
259791280.00	-0.33	-38.48	38.48	-24.78	-2377.50	2377.63
259791280.00	-0.69	-38.17	38.18	-50.91	-2358.70	2359.25
259791392.00	-0.72	-38.33	38.34	-53.63	-2368.41	2369.02
259791488.00	-0.60	-38.17	38.17	-44.07	-2358.44	2358.85
259791584.00	-0.63	-38.66	38.67	-46.66	-2388.90	2389.35
259791712.00	-0.76	-38.48	38.49	-56.20	-2377.97	2378.64
259791776.00	-0.55	-38.54	38.55	-41.06	-2381.67	2382.02
259791888.00	-0.60	-38.52	38.52	-44.54	-2380.12	2380.53
259791984.00	-0.66	-38.59	38.59	-49.12	-2384.37	2384.87
259792080.00	-0.56	-38.67	38.67	-41.23	-2389.40	2389.76
259792208.00	-0.57	-38.65	38.66	-42.26	-2388.46	2388.83
259792288.00	-0.66	-38.23	38.23	-48.75	-2362.17	2362.67
259792384.00	-0.41	-38.85	38.85	-30.43	-2400.25	2400.44
259792480.00	-0.68	-38.83	38.84	-50.65	-2399.44	2399.97
259792576.00	-0.55	-38.55	38.55	-41.05	-2381.97	2382.32
259792704.00	-0.79	-38.59	38.59	-58.72	-2384.19	2384.91
259792784.00	-0.74	-38.61	38.62	-55.08	-2385.78	2386.42
259792880.00	-0.65	-38.26	38.27	-48.19	-2364.22	2364.71
259792880.00	-0.52	-38.57	38.57	-38.60	-2382.98	2383.29
259793008.00	-0.46	-38.39	38.39	-34.21	-2372.24	2372.49
259793088.00	-0.71	-38.70	38.71	-52.79	-2391.25	2391.84
259793184.00	-0.55	-38.54	38.55	-40.40	-2381.57	2381.92
259793280.00	-0.86	-38.63	38.63	-63.69	-2386.66	2387.51
259793376.00	-0.69	-38.54	38.54	-51.38	-2381.20	2381.75
259793488.00	-0.74	-38.43	38.43	-55.03	-2374.35	2374.98
259793584.00	-0.80	-38.36	38.37	-59.01	-2370.46	2371.19
259793680.00	-0.68	-39.08	39.09	-50.17	-2415.01	2415.53
259793680.00	-0.68	-38.36	38.37	-50.74	-2370.37	2370.91
259793792.00	-0.65	-38.42	38.42	-48.42	-2373.84	2374.33
259793888.00	-0.56	-38.52	38.53	-41.62	-2380.21	2380.58
259793984.00	-0.60	-38.36	38.36	-44.24	-2370.27	2370.68
259794080.00	-0.52	-38.54	38.54	-38.34	-2381.41	2381.72
259794080.00	-0.43	-38.32	38.32	-31.84	-2367.64	2367.86
259794288.00	-0.50	-38.35	38.35	-37.29	-2369.34	2369.64
259794288.00	-0.67	-38.36	38.37	-49.51	-2370.41	2370.92
259794384.00	-0.60	-38.25	38.26	-44.43	-2363.49	2363.91
259794480.00	-0.50	-38.45	38.45	-36.68	-2375.76	2376.04
259794576.00	-0.60	-38.75	38.76	-44.31	-2394.62	2395.03
259794688.00	-0.65	-38.20	38.20	-48.15	-2360.27	2360.76
259794784.00	-0.59	-38.35	38.35	-43.45	-2369.67	2370.07
259794880.00	-0.72	-38.59	38.60	-53.35	-2384.52	2385.11
259794976.00	-0.65	-38.64	38.64	-48.46	-2387.30	2387.79
259795088.00	-0.71	-38.60	38.61	-52.54	-2385.32	2385.90
259795184.00	-0.54	-38.72	38.73	-40.36	-2392.76	2393.10
259795184.00	-0.59	-38.55	38.56	-43.68	-2382.08	2382.48
259795312.00	-0.61	-38.78	38.78	-45.29	-2396.00	2396.42
259795376.00	-0.61	-38.99	38.99	-45.14	-2408.97	2409.40
259795488.00	-0.64	-38.15	38.15	-47.35	-2357.25	2357.73
259795584.00	-0.51	-38.80	38.81	-37.45	-2397.68	2397.97
259795584.00	-0.23	-38.85	38.85	-16.94	-2400.48	2400.54
259795696.00	-0.66	-38.47	38.48	-48.65	-2377.37	2377.86
259795792.00	-0.60	-38.56	38.57	-44.37	-2382.70	2383.11
259795888.00	-0.53	-38.64	38.65	-39.45	-2387.79	2388.12
259796080.00	-0.68	-38.47	38.48	-50.23	-2377.08	2377.61
259796080.00	-0.37	-38.96	38.96	-27.16	-2407.23	2407.38
259796192.00	-0.64	-38.54	38.55	-47.67	-2381.51	2381.99
259796384.00	-0.65	-38.56	38.56	-47.94	-2382.50	2382.99
259796480.00	-0.73	-38.53	38.54	-54.30	-2381.08	2381.70
259796480.00	-0.68	-38.54	38.55	-50.38	-2381.36	2381.89
259796592.00	-0.57	-38.68	38.68	-41.95	-2389.80	2390.16
259796688.00	-0.47	-38.57	38.57	-34.56	-2383.03	2383.28
259796784.00	-0.65	-39.02	39.03	-48.49	-2411.29	2411.78
259796880.00	-0.74	-38.75	38.76	-54.52	-2394.58	2395.20
259796992.00	-0.61	-38.42	38.43	-45.28	-2374.14	2374.57
259797088.00	-0.82	-38.61	38.62	-60.50	-2385.93	2386.69
259797184.00	-0.50	-38.55	38.55	-37.13	-2382.11	2382.40
259797280.00	-0.60	-38.93	38.93	-44.73	-2405.49	2405.90
259797488.00	-0.62	-38.74	38.74	-45.58	-2393.63	2394.06
259797488.00	-0.56	-38.70	38.70	-41.37	-2391.27	2391.63
259797584.00	-0.46	-38.70	38.70	-33.83	-2391.20	2391.44
259797680.00	-0.48	-38.63	38.64	-35.30	-2387.18	2387.44
259797792.00	-0.52	-38.86	38.86	-38.37	-2400.86	2401.17
259797888.00	-0.65	-38.41	38.42	-48.23	-2373.58	2374.07
259797984.00	-0.65	-38.39	38.40	-48.31	-2372.41	2372.90
259798080.00	-0.43	-38.74	38.74	-31.96	-2393.50	2393.72
259798176.00	-0.60	-38.40	38.41	-44.77	-2372.98	2373.40
259798288.00	-0.39	-38.38	38.38	-29.14	-2371.63	2371.81
259798384.00	-0.73	-38.72	38.72	-53.78	-2392.26	2392.86
259798384.00	-0.73	-38.82	38.83	-53.88	-2398.85	2399.46
259798496.00	-0.81	-38.70	38.71	-60.09	-2391.14	2391.90
259798592.00	-0.62	-38.35	38.36	-46.13	-2369.87	2370.32
259798688.00	-0.38	-38.60	38.60	-27.98	-2385.27	2385.44
259798784.00	-0.74	-38.49	38.49	-54.69	-2378.12	2378.75
259798880.00	-0.63	-38.68	38.69	-46.87	-2390.23	2390.69
259798992.00	-0.57	-38.68	38.68	-42.10	-2389.88	2390.25
259799088.00	-0.53	-38.66	38.66	-39.30	-2388.58	2388.90
259799184.00	-0.56	-38.70	38.71	-41.21	-2391.53	2391.88
259799280.00	-0.63	-38.40	38.40	-46.81	-2372.72	2373.18
259799392.00	-0.57	-38.42	38.43	-42.52	-2374.02	2374.40
259799488.00	-0.53	-38.53	38.53	-39.17	-2380.64	2380.96
259799584.00	-0.64	-38.13	38.13	-47.10	-2355.93	2356.40
259799696.00	-0.48	-39.01	39.01	-35.24	-2410.18	2410.44
259799696.00	-0.43	-38.43	38.43	-32.08	-2374.49	2374.70
259799888.00	-0.64	-38.55	38.55	-47.14	-2381.95	2382.42
259799888.00	-0.76	-38.54	38.54	-56.09	-2381.17	2381.83
259799984.00	-0.57	-39.09	39.09	-42.40	-2415.34	2415.71
259800192.00	-0.62	-39.04	39.05	-46.16	-2412.56	2413.01
259800192.00	-0.70	-38.70	38.71	-51.53	-2391.22	2391.77
259800384.00	-0.51	-38.95	38.95	-38.12	-2406.51	2406.81
259800384.00	-0.62	-39.23	39.23	-45.60	-2423.74	2424.16
259800496.00	-0.53	-38.71	38.71	-39.42	-2391.81	2392.14
259800576.00	-0.76	-39.17	39.18	-56.48	-2420.28	2420.94
259800704.00	-0.45	-38.69	38.69	-33.33	-2390.66	2390.89
259800784.00	-0.83	-38.61	38.62	-61.80	-2385.63	2386.43
259800880.00	-0.59	-39.05	39.05	-43.34	-2412.82	2413.21
259800992.00	-0.50	-39.24	39.24	-36.97	-2424.54	2424.82
259801088.00	-0.48	-39.02	39.02	-35.35	-2411.06	2411.32
259801088.00	-0.78	-38.94	38.95	-58.12	-2406.20	2406.90
259801200.00	-0.76	-38.71	38.72	-56.04	-2392.09	2392.75
259801296.00	-0.44	-38.75	38.75	-32.28	-2394.52	2394.73
259801392.00	-0.63	-38.80	38.80	-46.97	-2397.33	2397.79
259801488.00	-0.73	-38.90	38.91	-54.32	-2403.84	2404.45
259801680.00	-0.54	-38.67	38.67	-39.90	-2389.49	2389.82
259801680.00	-0.74	-38.89	38.90	-54.99	-2402.99	2403.62
259801792.00	-0.72	-38.74	38.75	-53.50	-2393.72	2394.31
259801888.00	-0.42	-39.03	39.04	-30.97	-2411.89	2412.09
259801984.00	-0.56	-39.16	39.16	-41.14	-2419.47	2419.82
259802080.00	-0.61	-38.58	38.59	-45.48	-2383.98	2384.41
259802288.00	-0.58	-38.98	38.98	-42.85	-2408.44	2408.82
259802288.00	-0.69	-38.71	38.71	-51.09	-2391.71	2392.26
259802384.00	-0.67	-39.19	39.20	-49.66	-2421.51	2422.02
259802480.00	-0.61	-39.14	39.15	-45.29	-2418.56	2418.99
259802592.00	-0.73	-38.46	38.46	-54.20	-2376.30	2376.92
259802688.00	-0.70	-39.00	39.01	-52.14	-2409.78	2410.35
259802784.00	-0.86	-39.17	39.18	-63.72	-2420.19	2421.03
259802880.00	-0.44	-39.20	39.21	-32.92	-2422.39	2422.62
259802992.00	-0.59	-39.18	39.18	-43.99	-2420.95	2421.35
259803088.00	-0.56	-38.78	38.79	-41.74	-2396.52	2396.89
259803184.00	-0.81	-38.90	38.90	-60.06	-2403.33	2404.08
259803280.00	-0.49	-39.07	39.07	-36.32	-2413.91	2414.19
259803392.00	-0.70	-39.08	39.09	-51.89	-2414.85	2415.41
259803488.00	-0.56	-38.80	38.80	-41.15	-2397.39	2397.75
259803488.00	-0.61	-39.07	39.08	-44.82	-2414.40	2414.82
259803584.00	-0.50	-39.06	39.06	-36.74	-2413.56	2413.84
259803680.00	-0.66	-38.83	38.83	-48.79	-2399.12	2399.62
259803888.00	-0.45	-39.19	39.20	-33.42	-2421.78	2422.01
259803888.00	-0.76	-38.77	38.77	-56.54	-2395.38	2396.04
259803984.00	-0.75	-38.87	38.87	-55.74	-2401.49	2402.14
259804080.00	-0.71	-38.95	38.96	-52.72	-2406.90	2407.47
259804192.00	-0.62	-38.76	38.76	-45.74	-2394.98	2395.42
259804288.00	-0.41	-38.97	38.97	-30.71	-2408.02	2408.22
259804384.00	-0.62	-38.96	38.96	-46.27	-2407.12	2407.57
259804480.00	-0.65	-39.15	39.15	-47.95	-2418.97	2419.45
259804576.00	-0.79	-39.28	39.29	-58.74	-2427.04	2427.75
259804688.00	-0.75	-39.03	39.03	-55.83	-2411.47	2412.11
259804784.00	-0.67	-38.98	38.99	-49.98	-2408.83	2409.35
259804880.00	-0.62	-38.87	38.88	-45.60	-2402.07	2402.50
259804992.00	-0.75	-38.95	38.95	-55.74	-2406.46	2407.11
259805088.00	-0.70	-39.13	39.14	-51.69	-2417.83	2418.38
259805184.00	-0.67	-38.97	38.97	-49.72	-2407.70	2408.22
259805296.00	-0.87	-38.86	38.87	-64.57	-2401.29	2402.16
259805296.00	-0.53	-39.23	39.23	-39.28	-2423.83	2424.15
259805376.00	-0.55	-39.01	39.01	-40.38	-2410.18	2410.51
259805488.00	-0.56	-39.32	39.32	-41.15	-2429.46	2429.80
259805584.00	-0.58	-39.12	39.13	-42.80	-2417.29	2417.67
259805680.00	-0.56	-39.20	39.20	-41.25	-2422.14	2422.49
259805792.00	-0.49	-39.19	39.20	-35.94	-2421.75	2422.02
259805792.00	-0.46	-39.16	39.16	-34.21	-2419.64	2419.89
259805888.00	-0.57	-39.40	39.40	-42.44	-2434.33	2434.70
259805984.00	-0.49	-39.13	39.13	-36.50	-2417.60	2417.87
259806080.00	-0.54	-39.05	39.06	-39.66	-2413.07	2413.40
259806176.00	-0.60	-38.56	38.56	-44.76	-2382.44	2382.86
259806288.00	-0.62	-38.97	38.98	-45.84	-2408.17	2408.61
259806480.00	-0.73	-39.03	39.04	-54.20	-2411.81	2412.42
259806480.00	-0.40	-39.12	39.12	-29.57	-2417.09	2417.27
259806592.00	-0.54	-38.95	38.96	-39.99	-2406.91	2407.24
259806688.00	-0.57	-38.54	38.54	-42.47	-2381.20	2381.58
259806688.00	-0.56	-38.80	38.80	-41.60	-2397.29	2397.65
259806880.00	-0.56	-39.14	39.15	-41.74	-2418.56	2418.92
259806880.00	-0.61	-39.00	39.01	-44.83	-2409.86	2410.28
259806992.00	-0.61	-39.15	39.15	-45.31	-2418.91	2419.34
259807088.00	-0.66	-39.32	39.32	-48.65	-2429.55	2430.04
259807184.00	-0.51	-39.16	39.16	-37.95	-2419.65	2419.95
259807280.00	-0.58	-39.16	39.17	-43.15	-2419.87	2420.25
259807392.00	-0.61	-38.80	38.81	-45.17	-2397.60	2398.03
259807488.00	-0.71	-39.27	39.28	-52.51	-2426.75	2427.32
259807584.00	-0.58	-38.96	38.97	-43.07	-2407.64	2408.02
259807680.00	-0.49	-39.35	39.35	-35.93	-2431.55	2431.81
259807680.00	-0.56	-38.97	38.97	-41.38	-2407.88	2408.24
259807888.00	-0.60	-39.09	39.09	-44.50	-2415.24	2415.65
259807888.00	-0.66	-39.10	39.11	-48.72	-2416.13	2416.62
259808080.00	-0.59	-38.92	38.92	-43.54	-2404.66	2405.05
259808192.00	-0.64	-38.70	38.71	-47.30	-2391.58	2392.05
259808288.00	-0.61	-38.42	38.42	-45.04	-2373.70	2374.13
259808288.00	-0.74	-38.66	38.67	-54.78	-2388.71	2389.34
259808384.00	-0.75	-38.68	38.69	-55.67	-2390.19	2390.84
259808480.00	-0.99	-38.74	38.75	-73.40	-2393.82	2394.95
259808608.00	-0.64	-39.22	39.23	-47.18	-2423.41	2423.86
259808688.00	-0.40	-39.06	39.06	-29.29	-2413.60	2413.78
259808784.00	-0.78	-38.46	38.47	-57.49	-2376.55	2377.25
259808992.00	-0.60	-38.90	38.90	-44.63	-2403.52	2403.94
259808992.00	-0.58	-38.63	38.63	-43.13	-2386.88	2387.27
259809088.00	-0.71	-38.92	38.92	-52.37	-2404.60	2405.17
259809280.00	-0.75	-38.72	38.72	-55.52	-2392.24	2392.88
259809280.00	-0.73	-38.82	38.82	-54.21	-2398.54	2399.15
259809376.00	-0.79	-38.98	38.99	-58.79	-2408.74	2409.46
