# Date of Experiment: 18/06/2014	23:01

# yOffsetT2.V:  -0.087350
# xOffsetT2.V: -0.079108
# yCornerFreqT2.Hz 1020.289646
# xCornerFreqT2.Hz: 991.525568
# yStiffnessT2.pNperNm: 0.126880
# xStiffnessT2.pNperNm: 0.123303
# yDistConversionT2.VperNm: 0.000802
# xDistConversionT2.VperNm: 0.000695

# yOffsetT1.V:  -0.277767
# xOffsetT1.V: -0.039478
# yCornerFreqT1.Hz 881.315495
# xCornerFreqT1.Hz: 1003.621901
# yStiffnessT1.pNperNm: 0.109598
# xStiffnessT1.pNperNm: 0.124807
# yDistConversionT1.VperNm: 0.000604
# xDistConversionT1.VperNm: 0.000682

# diameterT1.um: 2.100000
# diameterT2.um: 2.100000

# zOffsetT1.V: -2.790585
# zOffsetT2.V: -3.464340

# sampleRate.Hz: 80000.000000
# nSamples: 524288.000000
# nBlocks: 64.000000
                                                                                                                                                                                                                       
freq 	 xPsdT1 	 yPsdT1  	 xPsdT2 	 yPsdT2 	 xFitT1 	 yFitT1 	 xFitT2 	 yFitT2 	 zPsdT1 	 zPsdT2 
5.732422E+3	2.482268E-10	2.321174E-10	2.925336E-10	3.413122E-10	2.680182E-10	2.147829E-10	2.705399E-10	3.797323E-10	1.759963E-10	6.398813E-10
5.742187E+3	2.461066E-10	2.561804E-10	2.418783E-10	3.760239E-10	2.671343E-10	2.140698E-10	2.696471E-10	3.784813E-10	1.533085E-10	6.625994E-10
5.751953E+3	2.281371E-10	2.277669E-10	2.835528E-10	3.574829E-10	2.662548E-10	2.133602E-10	2.687586E-10	3.772364E-10	1.626732E-10	6.122852E-10
5.761719E+3	2.638356E-10	2.035932E-10	2.814494E-10	4.182661E-10	2.653795E-10	2.126541E-10	2.678746E-10	3.759975E-10	1.639290E-10	5.374944E-10
5.771484E+3	2.643742E-10	2.333215E-10	2.681915E-10	3.758678E-10	2.645086E-10	2.119514E-10	2.669948E-10	3.747647E-10	1.630130E-10	6.172207E-10
5.781250E+3	2.523397E-10	2.045624E-10	2.438219E-10	3.614346E-10	2.636418E-10	2.112522E-10	2.661193E-10	3.735379E-10	1.531280E-10	6.627606E-10
5.791016E+3	2.467025E-10	1.791607E-10	2.876680E-10	3.588537E-10	2.627793E-10	2.105564E-10	2.652480E-10	3.723170E-10	1.252690E-10	5.632612E-10
5.800781E+3	2.287859E-10	2.287321E-10	2.598698E-10	3.787072E-10	2.619210E-10	2.098641E-10	2.643810E-10	3.711021E-10	1.380803E-10	4.650068E-10
5.810547E+3	2.558302E-10	2.396076E-10	2.559395E-10	4.160629E-10	2.610668E-10	2.091751E-10	2.635182E-10	3.698930E-10	1.549815E-10	5.905178E-10
5.820312E+3	2.692121E-10	2.548683E-10	2.915174E-10	4.454742E-10	2.602167E-10	2.084895E-10	2.626596E-10	3.686898E-10	1.751682E-10	7.927503E-10
5.830078E+3	2.770355E-10	2.178550E-10	2.905693E-10	4.179400E-10	2.593708E-10	2.078072E-10	2.618051E-10	3.674923E-10	1.413315E-10	5.637471E-10
5.839844E+3	2.421063E-10	1.961411E-10	3.025515E-10	3.773092E-10	2.585289E-10	2.071282E-10	2.609548E-10	3.663007E-10	1.549253E-10	4.274895E-10
5.849609E+3	2.204720E-10	1.785241E-10	3.597482E-10	3.320399E-10	2.576911E-10	2.064526E-10	2.601085E-10	3.651147E-10	1.753459E-10	5.711789E-10
5.859375E+3	2.732044E-10	1.790419E-10	3.119835E-10	3.111030E-10	2.568573E-10	2.057802E-10	2.592663E-10	3.639345E-10	1.712640E-10	5.922004E-10
5.869141E+3	2.468299E-10	2.130267E-10	2.478516E-10	3.590551E-10	2.560275E-10	2.051110E-10	2.584282E-10	3.627599E-10	1.833430E-10	6.926881E-10
5.878906E+3	1.935611E-10	1.827409E-10	2.321248E-10	3.343389E-10	2.552017E-10	2.044451E-10	2.575940E-10	3.615909E-10	1.871883E-10	7.531293E-10
5.888672E+3	1.995647E-10	1.944759E-10	2.232479E-10	2.982405E-10	2.543798E-10	2.037825E-10	2.567639E-10	3.604275E-10	1.603762E-10	6.094095E-10
5.898437E+3	2.006466E-10	1.759740E-10	2.194428E-10	3.473552E-10	2.535619E-10	2.031230E-10	2.559377E-10	3.592697E-10	1.711670E-10	7.085561E-10
5.908203E+3	1.769213E-10	1.635699E-10	2.252679E-10	4.853821E-10	2.527479E-10	2.024666E-10	2.551155E-10	3.581174E-10	1.470380E-10	7.113585E-10
5.917969E+3	2.142188E-10	1.838649E-10	2.329914E-10	3.991987E-10	2.519377E-10	2.018135E-10	2.542972E-10	3.569705E-10	1.714833E-10	7.851077E-10
5.927734E+3	2.427874E-10	1.825420E-10	2.895216E-10	3.992918E-10	2.511314E-10	2.011634E-10	2.534828E-10	3.558291E-10	1.718382E-10	7.331855E-10
5.937500E+3	2.578025E-10	2.051146E-10	2.351049E-10	3.135242E-10	2.503289E-10	2.005165E-10	2.526723E-10	3.546931E-10	1.994768E-10	6.672417E-10
5.947266E+3	2.684193E-10	2.162704E-10	1.966536E-10	2.776432E-10	2.495302E-10	1.998727E-10	2.518656E-10	3.535625E-10	2.159498E-10	6.132426E-10
5.957031E+3	2.403194E-10	1.928291E-10	2.503845E-10	3.019185E-10	2.487353E-10	1.992319E-10	2.510627E-10	3.524373E-10	1.451182E-10	6.888894E-10
5.966797E+3	2.044811E-10	1.861095E-10	2.668750E-10	2.692017E-10	2.479442E-10	1.985942E-10	2.502637E-10	3.513173E-10	1.276807E-10	7.065138E-10
5.976562E+3	2.845851E-10	1.995477E-10	2.390950E-10	2.834110E-10	2.471568E-10	1.979595E-10	2.494684E-10	3.502027E-10	1.683958E-10	6.387341E-10
5.986328E+3	2.576279E-10	2.153512E-10	2.631785E-10	3.396516E-10	2.463731E-10	1.973279E-10	2.486768E-10	3.490932E-10	1.753251E-10	5.385298E-10
5.996094E+3	1.932656E-10	2.106467E-10	2.165650E-10	3.315493E-10	2.455931E-10	1.966992E-10	2.478890E-10	3.479890E-10	1.558458E-10	5.489692E-10
6.005859E+3	2.182995E-10	1.776482E-10	2.551183E-10	3.693614E-10	2.448167E-10	1.960736E-10	2.471049E-10	3.468900E-10	1.370841E-10	5.072690E-10
6.015625E+3	2.404261E-10	1.747785E-10	2.867033E-10	3.706299E-10	2.440440E-10	1.954508E-10	2.463244E-10	3.457961E-10	1.816845E-10	5.400933E-10
6.025391E+3	2.508284E-10	1.888091E-10	2.516462E-10	3.938589E-10	2.432749E-10	1.948311E-10	2.455477E-10	3.447073E-10	1.865060E-10	5.831466E-10
6.035156E+3	2.269277E-10	2.217482E-10	2.094245E-10	3.627187E-10	2.425094E-10	1.942142E-10	2.447745E-10	3.436236E-10	1.404247E-10	5.950036E-10
6.044922E+3	2.673136E-10	2.119487E-10	2.571040E-10	3.967150E-10	2.417475E-10	1.936002E-10	2.440050E-10	3.425450E-10	1.890024E-10	5.655885E-10
6.054687E+3	2.475272E-10	2.208713E-10	3.047488E-10	4.175943E-10	2.409891E-10	1.929892E-10	2.432391E-10	3.414714E-10	1.880558E-10	6.134441E-10
6.064453E+3	2.501629E-10	2.136858E-10	2.748444E-10	3.768616E-10	2.402343E-10	1.923810E-10	2.424767E-10	3.404028E-10	1.844151E-10	6.833484E-10
6.074219E+3	2.295440E-10	1.930700E-10	2.460991E-10	3.628237E-10	2.394830E-10	1.917756E-10	2.417179E-10	3.393391E-10	1.862880E-10	5.701547E-10
6.083984E+3	2.183189E-10	2.394164E-10	2.676014E-10	3.582924E-10	2.387352E-10	1.911731E-10	2.409626E-10	3.382804E-10	1.658175E-10	5.242775E-10
6.093750E+3	2.909927E-10	2.129399E-10	2.354449E-10	3.197896E-10	2.379908E-10	1.905734E-10	2.402108E-10	3.372266E-10	1.572590E-10	5.104371E-10
6.103516E+3	2.664004E-10	2.213957E-10	2.505672E-10	2.848387E-10	2.372499E-10	1.899765E-10	2.394625E-10	3.361776E-10	1.595816E-10	4.619349E-10
6.113281E+3	2.726366E-10	2.085399E-10	2.895828E-10	3.710778E-10	2.365123E-10	1.893824E-10	2.387176E-10	3.351335E-10	1.838697E-10	5.049159E-10
6.123047E+3	2.287580E-10	2.292985E-10	2.940701E-10	4.765673E-10	2.357782E-10	1.887910E-10	2.379762E-10	3.340942E-10	1.738223E-10	6.208265E-10
6.132812E+3	2.610092E-10	2.281583E-10	2.081421E-10	4.435424E-10	2.350475E-10	1.882024E-10	2.372382E-10	3.330597E-10	1.528419E-10	6.438230E-10
6.142578E+3	2.500306E-10	2.090315E-10	2.554648E-10	3.429747E-10	2.343202E-10	1.876165E-10	2.365036E-10	3.320300E-10	1.602357E-10	8.298978E-10
6.152344E+3	2.487799E-10	1.706084E-10	2.937065E-10	2.964205E-10	2.335962E-10	1.870334E-10	2.357724E-10	3.310049E-10	1.546260E-10	8.174695E-10
6.162109E+3	2.365111E-10	1.824156E-10	3.073946E-10	2.341523E-10	2.328755E-10	1.864529E-10	2.350445E-10	3.299846E-10	1.293015E-10	5.518640E-10
6.171875E+3	2.574562E-10	1.791574E-10	2.514440E-10	2.672473E-10	2.321581E-10	1.858751E-10	2.343200E-10	3.289689E-10	1.742871E-10	5.578045E-10
6.181641E+3	2.760542E-10	2.008101E-10	2.344715E-10	3.133422E-10	2.314439E-10	1.853000E-10	2.335988E-10	3.279579E-10	1.901513E-10	5.239072E-10
6.191406E+3	1.856765E-10	2.180123E-10	2.867489E-10	3.653362E-10	2.307331E-10	1.847275E-10	2.328809E-10	3.269515E-10	1.722551E-10	4.760947E-10
6.201172E+3	2.023555E-10	2.133249E-10	2.469650E-10	3.443169E-10	2.300255E-10	1.841577E-10	2.321663E-10	3.259496E-10	1.739847E-10	4.275628E-10
6.210937E+3	2.611784E-10	2.041142E-10	2.971061E-10	3.897090E-10	2.293211E-10	1.835904E-10	2.314549E-10	3.249523E-10	1.538400E-10	5.677855E-10
6.220703E+3	2.399414E-10	2.004380E-10	2.864335E-10	3.516247E-10	2.286199E-10	1.830258E-10	2.307467E-10	3.239596E-10	1.704718E-10	6.238151E-10
6.230469E+3	2.439626E-10	1.874799E-10	2.658975E-10	2.885104E-10	2.279219E-10	1.824637E-10	2.300418E-10	3.229713E-10	1.455345E-10	6.275663E-10
6.240234E+3	2.475604E-10	1.697463E-10	2.239897E-10	2.875046E-10	2.272271E-10	1.819042E-10	2.293401E-10	3.219876E-10	1.481587E-10	6.407801E-10
6.250000E+3	2.422904E-10	1.840180E-10	2.060535E-10	3.082896E-10	2.265354E-10	1.813473E-10	2.286415E-10	3.210082E-10	1.727794E-10	5.725324E-10
6.259766E+3	2.739506E-10	1.971561E-10	2.810383E-10	3.280326E-10	2.258468E-10	1.807929E-10	2.279462E-10	3.200333E-10	1.442896E-10	5.898317E-10
6.269531E+3	2.365067E-10	1.587847E-10	2.347839E-10	3.316388E-10	2.251613E-10	1.802410E-10	2.272539E-10	3.190628E-10	1.548880E-10	6.515727E-10
6.279297E+3	2.029167E-10	1.490216E-10	2.127958E-10	2.975362E-10	2.244790E-10	1.796917E-10	2.265648E-10	3.180967E-10	1.472188E-10	5.118090E-10
6.289062E+3	1.685016E-10	1.588861E-10	2.279399E-10	3.241197E-10	2.237997E-10	1.791448E-10	2.258788E-10	3.171349E-10	1.806572E-10	5.802098E-10
6.298828E+3	1.736515E-10	1.583127E-10	2.311212E-10	3.177645E-10	2.231234E-10	1.786004E-10	2.251958E-10	3.161774E-10	2.167556E-10	6.689185E-10
6.308594E+3	2.351694E-10	1.582322E-10	2.082773E-10	3.270811E-10	2.224502E-10	1.780585E-10	2.245160E-10	3.152242E-10	1.953245E-10	5.590646E-10
6.318359E+3	2.080925E-10	1.667489E-10	2.557802E-10	3.384134E-10	2.217800E-10	1.775190E-10	2.238392E-10	3.142753E-10	1.575319E-10	5.475097E-10
6.328125E+3	2.273800E-10	1.485187E-10	2.408695E-10	3.316310E-10	2.211128E-10	1.769819E-10	2.231654E-10	3.133306E-10	1.561936E-10	6.519038E-10
6.337891E+3	2.433640E-10	1.941497E-10	2.670285E-10	3.450242E-10	2.204486E-10	1.764473E-10	2.224946E-10	3.123902E-10	1.251620E-10	5.438504E-10
6.347656E+3	2.247740E-10	1.986326E-10	3.016542E-10	3.695923E-10	2.197874E-10	1.759150E-10	2.218268E-10	3.114539E-10	1.310486E-10	5.936049E-10
6.357422E+3	2.003307E-10	1.813172E-10	2.517939E-10	3.495116E-10	2.191291E-10	1.753852E-10	2.211620E-10	3.105218E-10	1.460189E-10	5.069189E-10
6.367187E+3	2.185293E-10	1.814963E-10	2.292468E-10	2.806910E-10	2.184737E-10	1.748577E-10	2.205002E-10	3.095938E-10	1.492916E-10	5.257278E-10
6.376953E+3	1.962318E-10	1.790151E-10	2.522151E-10	2.911937E-10	2.178212E-10	1.743326E-10	2.198413E-10	3.086700E-10	1.529284E-10	6.039726E-10
6.386719E+3	2.466964E-10	1.829219E-10	2.600810E-10	2.648739E-10	2.171716E-10	1.738098E-10	2.191853E-10	3.077502E-10	2.042139E-10	7.290724E-10
6.396484E+3	2.159109E-10	1.902165E-10	2.479651E-10	2.820500E-10	2.165249E-10	1.732894E-10	2.185322E-10	3.068345E-10	2.255887E-10	6.859812E-10
6.406250E+3	2.170699E-10	1.615749E-10	2.386136E-10	3.039065E-10	2.158811E-10	1.727713E-10	2.178821E-10	3.059229E-10	1.707819E-10	6.194521E-10
6.416016E+3	1.832188E-10	1.701035E-10	1.989444E-10	2.850358E-10	2.152401E-10	1.722555E-10	2.172348E-10	3.050153E-10	1.809994E-10	6.555125E-10
6.425781E+3	2.012475E-10	1.716020E-10	1.923531E-10	3.089267E-10	2.146020E-10	1.717420E-10	2.165903E-10	3.041117E-10	1.464770E-10	6.423875E-10
6.435547E+3	1.710663E-10	1.738788E-10	2.050082E-10	3.248929E-10	2.139666E-10	1.712307E-10	2.159487E-10	3.032121E-10	1.318087E-10	5.884861E-10
6.445312E+3	1.906044E-10	1.567930E-10	2.032699E-10	2.669146E-10	2.133341E-10	1.707218E-10	2.153099E-10	3.023164E-10	1.560602E-10	4.737516E-10
6.455078E+3	2.324733E-10	1.655843E-10	2.264733E-10	2.579621E-10	2.127043E-10	1.702150E-10	2.146740E-10	3.014246E-10	1.292192E-10	3.987084E-10
6.464844E+3	2.143897E-10	2.118894E-10	2.117377E-10	2.765192E-10	2.120773E-10	1.697106E-10	2.140408E-10	3.005368E-10	1.321331E-10	4.140715E-10
6.474609E+3	2.278719E-10	1.966214E-10	2.156678E-10	2.905815E-10	2.114530E-10	1.692083E-10	2.134104E-10	2.996528E-10	1.473951E-10	5.949202E-10
6.484375E+3	2.328781E-10	1.693332E-10	2.446354E-10	3.003762E-10	2.108315E-10	1.687083E-10	2.127827E-10	2.987727E-10	1.692334E-10	5.612064E-10
6.494141E+3	1.994793E-10	1.443114E-10	2.354832E-10	3.047831E-10	2.102126E-10	1.682104E-10	2.121578E-10	2.978964E-10	1.770347E-10	4.363544E-10
6.503906E+3	1.758622E-10	1.274873E-10	2.286298E-10	2.429031E-10	2.095965E-10	1.677148E-10	2.115357E-10	2.970240E-10	1.824141E-10	4.240924E-10
6.513672E+3	1.683155E-10	1.310679E-10	2.547168E-10	2.490900E-10	2.089831E-10	1.672213E-10	2.109162E-10	2.961554E-10	1.741677E-10	4.918329E-10
6.523437E+3	2.169510E-10	1.646672E-10	2.204163E-10	2.979156E-10	2.083723E-10	1.667300E-10	2.102994E-10	2.952905E-10	1.714337E-10	6.085562E-10
6.533203E+3	1.899572E-10	2.019988E-10	1.552245E-10	3.069092E-10	2.077642E-10	1.662408E-10	2.096854E-10	2.944294E-10	2.016333E-10	5.060953E-10
6.542969E+3	2.933243E-10	2.468887E-10	2.252614E-10	2.740182E-10	2.071587E-10	1.657538E-10	2.090739E-10	2.935720E-10	2.894188E-10	4.818034E-10
6.552734E+3	3.643994E-10	2.182842E-10	2.552655E-10	3.715689E-10	2.065558E-10	1.652688E-10	2.084652E-10	2.927183E-10	2.718290E-10	5.185874E-10
6.562500E+3	3.498103E-10	2.572349E-10	2.556900E-10	4.301752E-10	2.059556E-10	1.647860E-10	2.078590E-10	2.918683E-10	2.050433E-10	5.342451E-10
6.572266E+3	2.485155E-10	2.321132E-10	2.106248E-10	3.425463E-10	2.053579E-10	1.643053E-10	2.072555E-10	2.910220E-10	2.042970E-10	6.115946E-10
6.582031E+3	2.187484E-10	1.701813E-10	1.885428E-10	3.264936E-10	2.047628E-10	1.638267E-10	2.066546E-10	2.901793E-10	1.755737E-10	5.326185E-10
6.591797E+3	2.637112E-10	1.551467E-10	2.309833E-10	2.997309E-10	2.041703E-10	1.633502E-10	2.060563E-10	2.893403E-10	1.724694E-10	4.807600E-10
6.601562E+3	2.691451E-10	1.482925E-10	2.726500E-10	2.380022E-10	2.035804E-10	1.628757E-10	2.054606E-10	2.885048E-10	1.701499E-10	4.903499E-10
6.611328E+3	2.035510E-10	1.549929E-10	2.536947E-10	2.625885E-10	2.029929E-10	1.624033E-10	2.048674E-10	2.876729E-10	1.681410E-10	5.165011E-10
6.621094E+3	1.542647E-10	1.693402E-10	2.148938E-10	2.728710E-10	2.024080E-10	1.619329E-10	2.042767E-10	2.868446E-10	1.715389E-10	5.878647E-10
6.630859E+3	2.114246E-10	1.717310E-10	1.456083E-10	2.607816E-10	2.018256E-10	1.614646E-10	2.036886E-10	2.860199E-10	1.375145E-10	6.519230E-10
6.640625E+3	1.921739E-10	1.316266E-10	1.907012E-10	3.037875E-10	2.012457E-10	1.609982E-10	2.031030E-10	2.851987E-10	1.632351E-10	6.937356E-10
6.650391E+3	1.677732E-10	1.375086E-10	1.999464E-10	3.653468E-10	2.006682E-10	1.605339E-10	2.025200E-10	2.843809E-10	1.769758E-10	4.596850E-10
6.660156E+3	1.864006E-10	1.430180E-10	2.215929E-10	2.966948E-10	2.000932E-10	1.600716E-10	2.019394E-10	2.835667E-10	1.834629E-10	4.114528E-10
6.669922E+3	2.222286E-10	1.697566E-10	2.421361E-10	2.817067E-10	1.995207E-10	1.596112E-10	2.013612E-10	2.827559E-10	1.812103E-10	5.579751E-10
6.679687E+3	2.031460E-10	1.627329E-10	1.951675E-10	2.612409E-10	1.989506E-10	1.591529E-10	2.007856E-10	2.819486E-10	1.464217E-10	5.033960E-10
6.689453E+3	2.030522E-10	1.516993E-10	2.126902E-10	2.928323E-10	1.983829E-10	1.586964E-10	2.002124E-10	2.811447E-10	1.271100E-10	4.649283E-10
6.699219E+3	1.861210E-10	1.768389E-10	2.329262E-10	3.601223E-10	1.978177E-10	1.582420E-10	1.996416E-10	2.803442E-10	1.346479E-10	4.934592E-10
6.708984E+3	1.651149E-10	1.664791E-10	2.099140E-10	3.390469E-10	1.972548E-10	1.577894E-10	1.990732E-10	2.795471E-10	1.270793E-10	4.680200E-10
6.718750E+3	1.724798E-10	1.200204E-10	2.089779E-10	2.698891E-10	1.966943E-10	1.573388E-10	1.985073E-10	2.787533E-10	1.625643E-10	5.239705E-10
6.728516E+3	1.858136E-10	1.158644E-10	2.108749E-10	2.304450E-10	1.961362E-10	1.568901E-10	1.979437E-10	2.779629E-10	1.871277E-10	5.731390E-10
6.738281E+3	2.164033E-10	1.466411E-10	1.655204E-10	2.823340E-10	1.955804E-10	1.564434E-10	1.973825E-10	2.771759E-10	1.672651E-10	5.687578E-10
6.748047E+3	2.506400E-10	1.414340E-10	2.044940E-10	2.772312E-10	1.950270E-10	1.559985E-10	1.968237E-10	2.763921E-10	2.067258E-10	5.359326E-10
6.757812E+3	2.155908E-10	1.480466E-10	2.016686E-10	2.626191E-10	1.944759E-10	1.555555E-10	1.962672E-10	2.756117E-10	1.985865E-10	5.306538E-10
6.767578E+3	1.837276E-10	1.333591E-10	1.759071E-10	2.800002E-10	1.939271E-10	1.551143E-10	1.957131E-10	2.748345E-10	1.799684E-10	4.301998E-10
6.777344E+3	2.543876E-10	1.978506E-10	2.059403E-10	3.077006E-10	1.933806E-10	1.546751E-10	1.951613E-10	2.740606E-10	1.672387E-10	4.429644E-10
6.787109E+3	2.240155E-10	2.061324E-10	2.421833E-10	2.776898E-10	1.928364E-10	1.542377E-10	1.946118E-10	2.732899E-10	1.888997E-10	5.636008E-10
6.796875E+3	2.203079E-10	1.688454E-10	1.919538E-10	2.808048E-10	1.922945E-10	1.538021E-10	1.940647E-10	2.725224E-10	1.755987E-10	5.034923E-10
6.806641E+3	2.129900E-10	1.509948E-10	1.584124E-10	2.514427E-10	1.917549E-10	1.533684E-10	1.935198E-10	2.717582E-10	1.854294E-10	3.844152E-10
6.816406E+3	1.596281E-10	1.694485E-10	1.694358E-10	2.282408E-10	1.912175E-10	1.529364E-10	1.929771E-10	2.709971E-10	1.797799E-10	4.161086E-10
6.826172E+3	1.746330E-10	1.855149E-10	1.880924E-10	2.977278E-10	1.906823E-10	1.525063E-10	1.924368E-10	2.702392E-10	1.762271E-10	4.656884E-10
6.835937E+3	1.700936E-10	1.683831E-10	1.862261E-10	3.756277E-10	1.901494E-10	1.520780E-10	1.918987E-10	2.694845E-10	1.891771E-10	5.495039E-10
6.845703E+3	1.555474E-10	1.476049E-10	1.916759E-10	3.759971E-10	1.896187E-10	1.516515E-10	1.913628E-10	2.687329E-10	1.852543E-10	5.927756E-10
6.855469E+3	2.049304E-10	1.594363E-10	2.180884E-10	3.298005E-10	1.890901E-10	1.512268E-10	1.908292E-10	2.679844E-10	1.847833E-10	5.343223E-10
6.865234E+3	1.995792E-10	1.570012E-10	2.401180E-10	2.577441E-10	1.885638E-10	1.508038E-10	1.902977E-10	2.672390E-10	1.577307E-10	5.356472E-10
6.875000E+3	1.985752E-10	1.480499E-10	2.106962E-10	2.887323E-10	1.880397E-10	1.503827E-10	1.897685E-10	2.664966E-10	1.287912E-10	6.169925E-10
6.884766E+3	1.988070E-10	1.108324E-10	1.845174E-10	2.182507E-10	1.875177E-10	1.499632E-10	1.892415E-10	2.657574E-10	1.513473E-10	5.432527E-10
6.894531E+3	2.201504E-10	1.256685E-10	2.278063E-10	2.207866E-10	1.869979E-10	1.495455E-10	1.887166E-10	2.650212E-10	1.420521E-10	6.259628E-10
6.904297E+3	2.002567E-10	1.473806E-10	2.369220E-10	3.000000E-10	1.864802E-10	1.491295E-10	1.881939E-10	2.642880E-10	1.550439E-10	6.521145E-10
6.914062E+3	2.372267E-10	1.485293E-10	2.025764E-10	3.056363E-10	1.859647E-10	1.487153E-10	1.876734E-10	2.635579E-10	1.559182E-10	5.718131E-10
6.923828E+3	2.380801E-10	1.514948E-10	2.068341E-10	2.688330E-10	1.854512E-10	1.483028E-10	1.871550E-10	2.628307E-10	1.571019E-10	6.618756E-10
6.933594E+3	2.133123E-10	1.599750E-10	2.514802E-10	2.692196E-10	1.849399E-10	1.478920E-10	1.866387E-10	2.621066E-10	1.280282E-10	5.263153E-10
6.943359E+3	2.001608E-10	1.416568E-10	2.251896E-10	3.037261E-10	1.844307E-10	1.474828E-10	1.861246E-10	2.613854E-10	1.345709E-10	4.170841E-10
6.953125E+3	1.833473E-10	1.330303E-10	2.055475E-10	2.596237E-10	1.839236E-10	1.470754E-10	1.856125E-10	2.606671E-10	1.514612E-10	4.272108E-10
6.962891E+3	1.957587E-10	1.596546E-10	2.371992E-10	2.063820E-10	1.834185E-10	1.466696E-10	1.851026E-10	2.599518E-10	1.702305E-10	5.384272E-10
6.972656E+3	2.142508E-10	1.861338E-10	2.269215E-10	2.609414E-10	1.829155E-10	1.462655E-10	1.845947E-10	2.592394E-10	1.675587E-10	4.724406E-10
6.982422E+3	1.959841E-10	1.736226E-10	1.823602E-10	3.099768E-10	1.824146E-10	1.458631E-10	1.840889E-10	2.585299E-10	1.127815E-10	5.121992E-10
6.992187E+3	1.933154E-10	1.467443E-10	2.021227E-10	2.517648E-10	1.819157E-10	1.454623E-10	1.835852E-10	2.578233E-10	1.287045E-10	5.254496E-10
7.001953E+3	2.202295E-10	1.156853E-10	2.113577E-10	2.201693E-10	1.814188E-10	1.450632E-10	1.830835E-10	2.571196E-10	1.493618E-10	4.691632E-10
7.011719E+3	1.909354E-10	1.196156E-10	2.266129E-10	2.612686E-10	1.809239E-10	1.446656E-10	1.825839E-10	2.564187E-10	1.423613E-10	4.948003E-10
7.021484E+3	1.686862E-10	1.467159E-10	2.087893E-10	3.348143E-10	1.804311E-10	1.442698E-10	1.820863E-10	2.557207E-10	1.649749E-10	5.385230E-10
7.031250E+3	1.967117E-10	1.763035E-10	2.138850E-10	2.926061E-10	1.799402E-10	1.438755E-10	1.815907E-10	2.550255E-10	1.660910E-10	4.851753E-10
7.041016E+3	1.747823E-10	1.728887E-10	2.222734E-10	3.039731E-10	1.794514E-10	1.434828E-10	1.810971E-10	2.543331E-10	1.524855E-10	4.963624E-10
7.050781E+3	1.699965E-10	1.831050E-10	1.888991E-10	2.548653E-10	1.789645E-10	1.430917E-10	1.806055E-10	2.536435E-10	1.418539E-10	4.915798E-10
7.060547E+3	1.658606E-10	1.889261E-10	1.734991E-10	2.419647E-10	1.784796E-10	1.427022E-10	1.801159E-10	2.529567E-10	1.362818E-10	5.421166E-10
7.070312E+3	2.213515E-10	1.497378E-10	1.888603E-10	2.827284E-10	1.779966E-10	1.423143E-10	1.796283E-10	2.522726E-10	1.590795E-10	4.994402E-10
7.080078E+3	1.920140E-10	1.479951E-10	2.380143E-10	2.711289E-10	1.775156E-10	1.419280E-10	1.791426E-10	2.515913E-10	1.598027E-10	5.513277E-10
7.089844E+3	1.649899E-10	1.967739E-10	2.141469E-10	2.432193E-10	1.770365E-10	1.415432E-10	1.786589E-10	2.509128E-10	1.737731E-10	5.558443E-10
7.099609E+3	1.793545E-10	1.780240E-10	2.496764E-10	2.923529E-10	1.765593E-10	1.411600E-10	1.781772E-10	2.502370E-10	1.913026E-10	4.681313E-10
7.109375E+3	2.019332E-10	1.642486E-10	2.551245E-10	2.737653E-10	1.760841E-10	1.407783E-10	1.776973E-10	2.495638E-10	1.558005E-10	3.587640E-10
7.119141E+3	2.086588E-10	1.649181E-10	2.251701E-10	2.367945E-10	1.756107E-10	1.403982E-10	1.772194E-10	2.488934E-10	1.526131E-10	4.015664E-10
7.128906E+3	2.481548E-10	1.348246E-10	2.499769E-10	2.808403E-10	1.751393E-10	1.400196E-10	1.767434E-10	2.482256E-10	1.494349E-10	5.221617E-10
7.138672E+3	1.819724E-10	1.230691E-10	2.315534E-10	3.098066E-10	1.746697E-10	1.396425E-10	1.762694E-10	2.475605E-10	1.542450E-10	5.386568E-10
7.148437E+3	1.429889E-10	1.555146E-10	2.344773E-10	2.574834E-10	1.742020E-10	1.392670E-10	1.757972E-10	2.468981E-10	1.734530E-10	5.869833E-10
7.158203E+3	1.620393E-10	1.769252E-10	2.618521E-10	2.885704E-10	1.737362E-10	1.388929E-10	1.753268E-10	2.462383E-10	1.474212E-10	5.165996E-10
7.167969E+3	2.003164E-10	1.722652E-10	2.203311E-10	3.349688E-10	1.732722E-10	1.385203E-10	1.748584E-10	2.455811E-10	1.587480E-10	5.163369E-10
7.177734E+3	2.215560E-10	1.647203E-10	2.787028E-10	3.192557E-10	1.728101E-10	1.381493E-10	1.743918E-10	2.449266E-10	1.515994E-10	4.916169E-10
7.187500E+3	2.522317E-10	1.619687E-10	3.058492E-10	3.096725E-10	1.723498E-10	1.377797E-10	1.739271E-10	2.442746E-10	1.671530E-10	5.020637E-10
7.197266E+3	2.143492E-10	1.621109E-10	2.964536E-10	3.367012E-10	1.718913E-10	1.374115E-10	1.734642E-10	2.436252E-10	1.725978E-10	5.519057E-10
7.207031E+3	2.233458E-10	1.690088E-10	2.596137E-10	3.294243E-10	1.714346E-10	1.370449E-10	1.730032E-10	2.429784E-10	1.590908E-10	5.819575E-10
