trackRefNum	xDistanceInPx	yDistanceInPx	totDistanceInPx	xDistanceInNm	yDistanceInNm	totDistanceInNm
261476512.00	-1.23	-46.17	46.18	-90.95	-2852.55	2854.00
261476512.00	0.98	46.46	46.47	72.43	2870.74	2871.65
261476640.00	1.16	46.34	46.36	86.26	2863.50	2864.80
261476720.00	1.11	46.43	46.44	82.27	2868.95	2870.13
261476816.00	-0.94	-46.25	46.26	-69.95	-2857.84	2858.70
261476912.00	0.98	46.62	46.63	72.94	2880.73	2881.65
261477008.00	1.17	46.38	46.39	86.70	2865.74	2867.05
261477120.00	1.00	46.56	46.57	73.90	2876.83	2877.77
261477216.00	1.05	46.50	46.52	78.00	2873.54	2874.59
261477312.00	-0.95	-46.17	46.18	-70.11	-2852.63	2853.49
261477408.00	-1.19	-46.07	46.09	-88.24	-2846.91	2848.27
261477408.00	0.93	44.90	44.91	69.20	2774.60	2775.47
261477520.00	0.73	45.17	45.18	53.95	2791.18	2791.70
261477712.00	1.02	44.65	44.66	75.19	2758.85	2759.87
261477808.00	0.71	44.92	44.93	52.96	2775.82	2776.33
261477920.00	0.78	44.65	44.66	57.82	2759.15	2759.76
261478016.00	0.93	44.79	44.80	68.95	2767.33	2768.19
261478208.00	0.99	44.71	44.72	73.13	2762.42	2763.39
261478416.00	0.78	44.75	44.76	57.58	2765.24	2765.84
261478512.00	-0.91	-44.45	44.46	-67.69	-2746.34	2747.17
261478624.00	-1.14	-44.65	44.66	-84.24	-2758.72	2760.00
261478720.00	1.03	44.83	44.84	75.99	2769.88	2770.92
261478816.00	0.84	44.72	44.72	62.47	2762.94	2763.65
261478816.00	0.73	44.92	44.93	53.95	2775.84	2776.36
261478912.00	0.78	44.67	44.67	57.98	2760.01	2760.61
261479120.00	0.83	44.89	44.90	61.63	2773.74	2774.43
261479120.00	0.98	45.21	45.22	72.92	2793.51	2794.47
261479216.00	-0.78	-44.74	44.74	-57.62	-2764.23	2764.83
261479328.00	0.93	45.03	45.04	68.60	2782.56	2783.40
261479408.00	0.74	44.85	44.86	55.12	2771.40	2771.95
261479520.00	1.05	44.83	44.85	77.69	2770.24	2771.33
261479616.00	0.96	44.78	44.79	70.80	2767.11	2768.01
261479712.00	1.03	44.88	44.89	76.57	2773.14	2774.20
261479808.00	1.01	45.07	45.09	74.87	2785.12	2786.13
261479808.00	0.91	45.14	45.15	67.62	2789.14	2789.96
261480016.00	0.74	45.03	45.03	54.63	2782.11	2782.65
261480112.00	0.87	45.02	45.03	64.62	2781.59	2782.35
261480112.00	0.92	44.86	44.87	68.52	2771.82	2772.66
261480320.00	1.12	44.90	44.91	82.74	2774.10	2775.33
261480320.00	0.73	44.76	44.77	53.93	2765.78	2766.30
261480416.00	-1.01	-44.79	44.81	-74.81	-2767.82	2768.83
261480512.00	0.68	45.03	45.04	50.07	2782.71	2783.16
261480608.00	0.99	44.84	44.85	73.42	2770.50	2771.47
261480720.00	0.94	44.72	44.73	69.66	2763.14	2764.02
261480816.00	0.95	44.95	44.96	70.72	2777.21	2778.11
261480816.00	0.99	45.16	45.17	73.37	2790.31	2791.28
261480912.00	0.79	44.50	44.51	58.71	2749.84	2750.46
261481008.00	0.84	44.98	44.99	62.53	2779.15	2779.85
261481120.00	1.08	44.93	44.94	80.16	2776.13	2777.29
261481216.00	-0.96	-44.60	44.61	-71.41	-2755.71	2756.63
261481312.00	0.96	44.55	44.56	70.94	2753.04	2753.95
261481408.00	0.80	45.05	45.06	59.49	2783.64	2784.28
261481520.00	0.87	44.93	44.94	64.58	2776.04	2776.79
261481616.00	0.99	44.83	44.84	73.12	2770.28	2771.25
261481616.00	0.73	44.79	44.80	53.81	2767.85	2768.37
261481728.00	0.89	45.08	45.09	65.65	2785.64	2786.42
261481808.00	0.97	44.48	44.49	71.55	2748.50	2749.43
261481920.00	0.97	44.84	44.85	71.89	2770.75	2771.68
261482016.00	0.87	45.04	45.05	64.55	2783.27	2784.02
261482016.00	0.89	44.82	44.83	66.20	2769.63	2770.42
261482112.00	-0.93	-44.99	45.00	-68.54	-2780.18	2781.02
261482208.00	0.93	45.09	45.10	68.96	2785.87	2786.72
261482320.00	0.60	45.11	45.12	44.78	2787.42	2787.78
261482416.00	0.93	44.77	44.78	68.63	2766.59	2767.45
261482528.00	0.95	44.88	44.89	70.32	2773.43	2774.32
261482720.00	0.90	44.85	44.86	66.32	2771.18	2771.97
261482720.00	0.97	44.75	44.76	72.16	2765.12	2766.06
261482816.00	0.72	45.01	45.02	53.50	2781.29	2781.81
261482912.00	0.84	44.71	44.71	62.40	2762.33	2763.03
261483008.00	0.86	44.67	44.67	63.72	2759.94	2760.67
261483120.00	0.81	44.97	44.98	60.28	2778.62	2779.28
261483216.00	0.95	44.82	44.83	70.26	2769.26	2770.15
261483312.00	0.80	44.96	44.96	59.31	2777.90	2778.53
261483312.00	0.79	44.76	44.77	58.44	2766.02	2766.64
261483520.00	0.83	44.87	44.87	61.23	2772.29	2772.97
261483520.00	0.88	45.20	45.21	64.93	2793.15	2793.90
261483712.00	0.74	44.81	44.82	55.06	2768.82	2769.37
261483712.00	0.98	44.64	44.65	72.84	2758.16	2759.12
261483808.00	0.92	45.20	45.21	68.25	2792.69	2793.52
261483920.00	0.95	44.72	44.73	70.13	2763.32	2764.21
261484016.00	0.81	44.73	44.74	60.35	2764.13	2764.79
261484112.00	0.89	44.81	44.82	65.80	2768.77	2769.55
261484320.00	0.83	45.18	45.18	61.72	2791.38	2792.06
261484320.00	0.80	44.78	44.79	58.97	2767.22	2767.85
261484512.00	-0.98	-45.17	45.18	-72.80	-2790.89	2791.84
261484512.00	0.93	45.14	45.15	69.18	2789.12	2789.97
261484608.00	-1.12	-45.33	45.35	-82.95	-2801.12	2802.34
261484816.00	0.89	45.06	45.07	65.65	2784.56	2785.33
261484816.00	-1.06	-45.43	45.44	-78.40	-2806.82	2807.92
261484912.00	-0.89	-45.24	45.25	-66.24	-2795.23	2796.02
261485008.00	-1.04	-45.15	45.16	-77.00	-2789.67	2790.73
261485120.00	-0.97	-45.54	45.55	-71.82	-2813.84	2814.75
261485216.00	-1.10	-45.48	45.49	-81.72	-2810.15	2811.34
261485312.00	-0.70	-45.25	45.26	-51.92	-2796.03	2796.51
261485408.00	-1.06	-45.38	45.39	-78.47	-2803.87	2804.97
261485520.00	0.77	44.68	44.69	56.79	2760.97	2761.55
261485616.00	0.87	44.59	44.60	64.29	2755.33	2756.08
261485616.00	0.94	44.45	44.46	69.47	2746.41	2747.28
261485808.00	0.83	44.46	44.46	61.73	2747.00	2747.70
261485920.00	0.46	44.59	44.59	34.12	2755.29	2755.50
261486016.00	0.92	44.67	44.68	68.24	2760.28	2761.13
261486016.00	0.81	44.76	44.77	59.67	2765.86	2766.51
261486112.00	0.76	44.25	44.25	56.47	2734.09	2734.67
261486208.00	0.73	44.42	44.43	53.74	2744.84	2745.36
261486416.00	0.77	44.65	44.66	56.87	2758.87	2759.46
261486416.00	0.97	44.65	44.66	71.57	2759.19	2760.11
261486512.00	0.79	44.72	44.73	58.23	2763.14	2763.75
261486608.00	0.57	45.12	45.13	41.93	2788.21	2788.52
261486720.00	0.94	45.11	45.12	69.92	2787.51	2788.38
261486816.00	0.98	44.92	44.93	72.87	2775.32	2776.28
261486816.00	1.02	44.84	44.85	75.24	2770.88	2771.90
261486928.00	0.90	44.71	44.72	66.64	2762.48	2763.28
261487008.00	0.79	44.84	44.84	58.39	2770.50	2771.12
261487120.00	0.89	44.94	44.94	66.29	2776.57	2777.37
261487312.00	0.72	44.94	44.95	53.40	2777.04	2777.55
261487312.00	0.61	45.23	45.23	45.06	2794.64	2795.01
261487408.00	0.78	44.82	44.83	58.05	2769.40	2770.01
261487520.00	0.75	44.16	44.16	55.63	2728.45	2729.02
261487712.00	0.92	44.14	44.15	68.29	2727.47	2728.33
261487712.00	-0.99	-44.47	44.48	-73.11	-2748.03	2749.00
261487808.00	0.82	44.24	44.25	60.60	2733.49	2734.16
261487920.00	-1.01	-44.02	44.03	-74.67	-2719.85	2720.87
261488016.00	0.90	44.53	44.54	66.37	2751.64	2752.44
261488128.00	0.70	44.30	44.30	51.59	2737.09	2737.58
261488208.00	0.76	44.27	44.28	56.41	2735.66	2736.24
261488208.00	0.66	44.36	44.37	48.86	2741.15	2741.59
261488320.00	0.89	44.54	44.55	65.99	2751.97	2752.76
261488512.00	-0.78	-44.59	44.60	-58.04	-2755.17	2755.79
261488512.00	0.74	44.78	44.78	55.01	2766.81	2767.35
261488608.00	0.74	44.60	44.60	54.82	2755.53	2756.08
261488720.00	0.57	44.44	44.44	42.19	2746.02	2746.34
261488816.00	0.88	45.00	45.01	64.93	2780.76	2781.52
261488912.00	0.73	44.47	44.47	54.14	2747.63	2748.16
261489008.00	0.86	44.59	44.60	63.55	2755.16	2755.89
261489008.00	0.84	44.76	44.77	61.91	2765.61	2766.31
261489120.00	0.74	44.68	44.69	54.68	2761.04	2761.58
261489216.00	0.81	44.87	44.88	59.73	2772.56	2773.21
261489312.00	0.84	44.61	44.61	61.94	2756.24	2756.94
261489408.00	0.87	44.63	44.64	64.21	2757.51	2758.25
261489408.00	-0.96	-43.81	43.82	-71.30	-2706.74	2707.68
261489616.00	-0.98	-44.02	44.04	-72.96	-2720.30	2721.28
261489616.00	-0.55	-44.16	44.16	-40.76	-2728.61	2728.92
261489808.00	0.63	44.24	44.24	46.41	2733.41	2733.80
261489808.00	0.72	44.37	44.38	53.03	2741.91	2742.42
261489920.00	-1.17	-44.08	44.10	-86.89	-2723.87	2725.26
261490016.00	-1.05	-43.87	43.88	-77.62	-2710.76	2711.88
261490112.00	-0.75	-43.97	43.98	-55.39	-2717.10	2717.67
261490208.00	-0.96	-44.01	44.02	-70.74	-2719.36	2720.28
261490320.00	-0.94	-43.95	43.96	-70.00	-2715.37	2716.27
261490320.00	-0.78	-44.19	44.19	-58.09	-2730.36	2730.98
261490416.00	-0.84	-44.26	44.27	-62.33	-2734.91	2735.62
261490528.00	0.89	44.27	44.28	65.84	2735.45	2736.25
261490608.00	0.75	44.28	44.29	55.82	2736.23	2736.80
261490720.00	0.76	44.29	44.30	56.05	2736.69	2737.26
261490816.00	0.83	44.12	44.13	61.62	2726.38	2727.08
261490912.00	0.96	44.41	44.42	71.36	2743.86	2744.79
261491024.00	-1.13	-44.11	44.12	-83.60	-2725.45	2726.73
261491024.00	0.73	44.57	44.58	54.29	2754.17	2754.71
261491120.00	0.85	44.46	44.47	62.77	2747.47	2748.19
261491216.00	0.92	44.36	44.37	67.83	2740.91	2741.75
261491328.00	-0.74	-44.17	44.18	-55.10	-2729.56	2730.11
261491424.00	0.84	44.30	44.31	62.35	2737.22	2737.93
261491520.00	-0.90	-43.98	43.99	-67.00	-2717.59	2718.42
261491616.00	-0.95	-43.64	43.65	-70.06	-2696.30	2697.21
261491712.00	-1.03	-43.96	43.97	-76.04	-2716.24	2717.31
261491712.00	-0.93	-43.82	43.83	-69.17	-2707.45	2708.33
261491920.00	0.78	43.83	43.83	57.64	2708.04	2708.66
261491920.00	-1.03	-43.98	43.99	-76.14	-2717.27	2718.34
261492016.00	-0.99	-43.66	43.67	-73.41	-2697.67	2698.67
261492112.00	-0.72	-43.51	43.52	-53.30	-2688.50	2689.03
261492208.00	-0.96	-43.75	43.77	-70.95	-2703.60	2704.53
261492320.00	-0.92	-43.78	43.79	-68.40	-2705.43	2706.30
261492416.00	-0.99	-43.60	43.61	-73.01	-2694.21	2695.20
261492416.00	-0.67	-44.08	44.08	-49.29	-2723.47	2723.92
261492512.00	-0.82	-44.15	44.16	-60.76	-2727.90	2728.58
261492624.00	0.93	44.40	44.41	69.20	2743.29	2744.16
261492720.00	-0.92	-43.95	43.96	-68.31	-2715.75	2716.61
261492816.00	-0.92	-44.11	44.12	-67.79	-2725.35	2726.19
261492816.00	-1.14	-43.79	43.81	-84.78	-2705.98	2707.31
261492912.00	-0.93	-44.02	44.03	-69.16	-2720.29	2721.17
261493024.00	-0.92	-44.18	44.18	-67.96	-2729.59	2730.44
261493120.00	-0.69	-43.79	43.80	-51.12	-2705.77	2706.25
261493312.00	-0.97	-43.93	43.94	-72.17	-2714.33	2715.29
261493408.00	-1.13	-44.03	44.05	-83.41	-2720.81	2722.09
261493520.00	-0.82	-43.36	43.37	-60.54	-2679.17	2679.85
261493520.00	-0.69	-43.29	43.30	-51.08	-2675.03	2675.51
261493632.00	0.68	43.21	43.22	50.08	2670.07	2670.54
261493728.00	0.70	43.53	43.54	51.82	2689.75	2690.25
261493808.00	0.93	43.29	43.30	68.60	2675.19	2676.07
261493920.00	0.81	43.59	43.60	60.33	2693.29	2693.97
261494016.00	-0.86	-43.65	43.66	-63.53	-2697.02	2697.76
261494112.00	0.87	43.10	43.10	64.55	2662.87	2663.65
261494208.00	-0.72	-43.37	43.38	-53.15	-2680.07	2680.59
261494320.00	1.00	43.66	43.67	73.83	2697.92	2698.93
261494416.00	0.80	43.48	43.48	59.35	2686.38	2687.04
261494512.00	-0.78	-43.40	43.41	-57.59	-2681.64	2682.26
261494608.00	-1.03	-43.89	43.90	-76.03	-2711.67	2712.73
261494720.00	-0.78	-43.78	43.79	-57.55	-2705.43	2706.04
261494816.00	-0.77	-43.64	43.64	-57.40	-2696.22	2696.83
261494912.00	-0.67	-43.31	43.32	-49.89	-2676.30	2676.76
261495008.00	-0.85	-44.03	44.04	-62.64	-2720.56	2721.28
261495120.00	0.73	44.00	44.00	53.98	2718.47	2719.01
261495216.00	-1.03	-44.16	44.17	-75.95	-2728.53	2729.59
261495312.00	-0.89	-43.66	43.67	-65.67	-2697.73	2698.53
261495408.00	0.76	43.53	43.54	56.33	2689.84	2690.43
261495520.00	0.68	42.96	42.97	50.14	2654.66	2655.13
261495616.00	0.62	42.78	42.79	46.25	2643.48	2643.88
261495712.00	0.94	42.79	42.80	69.27	2643.72	2644.63
261495712.00	0.86	42.96	42.97	63.34	2654.76	2655.51
261495808.00	0.60	42.96	42.97	44.35	2654.76	2655.13
261495920.00	0.73	43.28	43.28	54.34	2674.13	2674.68
261496128.00	0.89	43.12	43.13	66.16	2664.25	2665.07
261496208.00	0.81	42.79	42.80	59.89	2644.04	2644.72
261496320.00	0.71	43.31	43.31	52.85	2675.82	2676.34
261496320.00	0.62	42.96	42.97	45.64	2654.58	2654.98
261496416.00	0.88	43.32	43.33	64.87	2676.74	2677.52
261496512.00	0.67	43.19	43.20	49.36	2668.87	2669.33
261496608.00	-0.83	-43.52	43.53	-61.69	-2689.13	2689.84
261496720.00	-1.03	-43.69	43.71	-76.57	-2699.80	2700.88
261496816.00	0.50	43.27	43.27	37.30	2673.56	2673.82
261496912.00	0.84	43.43	43.44	62.53	2683.47	2684.20
261497008.00	1.09	43.16	43.17	81.08	2666.64	2667.88
261497120.00	0.70	43.20	43.20	51.65	2669.29	2669.79
261497216.00	-0.92	-43.51	43.52	-68.24	-2688.40	2689.26
261497312.00	-0.98	-43.50	43.51	-72.85	-2687.68	2688.67
261497456.00	-0.86	-43.57	43.58	-63.57	-2692.44	2693.19
261497520.00	0.70	42.73	42.73	52.19	2640.02	2640.54
261497616.00	0.90	42.91	42.92	66.54	2651.42	2652.25
261497712.00	0.68	43.05	43.05	50.07	2659.88	2660.35
261497808.00	0.73	42.76	42.77	53.85	2642.43	2642.98
261497808.00	0.58	42.79	42.79	43.10	2643.96	2644.31
261498016.00	0.90	42.89	42.90	66.65	2650.39	2651.23
261498112.00	0.80	42.92	42.93	59.44	2652.11	2652.78
261498112.00	0.77	42.77	42.78	56.74	2642.88	2643.49
261498224.00	0.78	42.65	42.66	57.88	2635.64	2636.27
261498320.00	0.60	43.28	43.29	44.59	2674.33	2674.70
261498416.00	0.76	42.92	42.93	55.98	2652.32	2652.92
261498608.00	0.78	43.05	43.05	57.81	2659.80	2660.43
261498720.00	0.84	43.26	43.27	62.18	2673.17	2673.89
261498816.00	0.83	42.97	42.97	61.21	2654.81	2655.51
261498816.00	0.67	43.12	43.13	49.91	2664.54	2665.01
261498912.00	0.66	43.11	43.11	48.73	2663.67	2664.11
261499024.00	0.73	43.08	43.08	54.13	2661.70	2662.25
261499120.00	0.93	42.75	42.76	68.62	2641.28	2642.17
261499216.00	0.59	43.10	43.10	43.35	2662.95	2663.30
261499312.00	0.91	42.58	42.59	67.16	2630.80	2631.65
261499408.00	1.05	43.05	43.06	78.11	2659.77	2660.92
261499520.00	0.77	42.66	42.66	57.21	2635.66	2636.28
261499616.00	0.83	42.54	42.55	61.85	2628.50	2629.23
261499616.00	0.69	42.37	42.38	50.92	2618.11	2618.60
261499808.00	0.64	42.51	42.51	47.20	2626.45	2626.88
261499920.00	0.69	42.90	42.91	51.24	2650.82	2651.32
261500016.00	0.53	42.70	42.70	39.17	2638.22	2638.51
261500016.00	0.61	42.61	42.61	45.51	2632.74	2633.14
261500128.00	0.70	42.67	42.67	51.90	2636.49	2637.00
261500224.00	0.67	42.75	42.76	49.66	2641.81	2642.28
261500320.00	0.75	42.67	42.68	55.49	2636.53	2637.12
261500416.00	0.29	42.67	42.67	21.27	2636.37	2636.45
261500608.00	1.00	42.58	42.60	73.98	2631.26	2632.30
261500720.00	0.51	42.82	42.82	37.55	2645.59	2645.86
261500816.00	0.59	43.02	43.02	43.56	2657.97	2658.33
261500912.00	0.87	42.95	42.96	64.34	2654.01	2654.79
261501024.00	0.75	43.07	43.07	55.54	2661.09	2661.67
261501024.00	0.71	43.16	43.17	52.41	2666.84	2667.35
261501120.00	0.73	42.86	42.86	53.78	2648.10	2648.65
261501312.00	0.60	43.04	43.04	44.67	2659.46	2659.83
261501312.00	0.77	42.78	42.79	57.11	2643.26	2643.88
261501408.00	-0.79	-43.52	43.53	-58.55	-2689.01	2689.65
261501616.00	-0.78	-42.07	42.07	-57.51	-2599.33	2599.97
261501712.00	0.66	42.54	42.55	48.57	2628.67	2629.12
261501808.00	-0.91	-42.46	42.47	-67.27	-2623.32	2624.19
261501808.00	0.81	42.50	42.50	60.32	2625.79	2626.49
261501920.00	0.63	42.25	42.26	46.97	2610.88	2611.30
261502032.00	-0.62	-42.55	42.55	-45.91	-2629.03	2629.43
261502112.00	0.63	42.83	42.83	46.53	2646.25	2646.66
261502208.00	-0.85	-42.10	42.11	-63.26	-2601.52	2602.29
261502320.00	-0.81	-42.20	42.20	-60.36	-2607.35	2608.05
261502416.00	-0.98	-42.31	42.32	-72.38	-2614.55	2615.56
261502512.00	0.76	42.39	42.40	56.66	2619.52	2620.13
261502608.00	0.80	42.51	42.51	59.41	2626.50	2627.17
261502720.00	0.82	43.08	43.09	60.88	2662.06	2662.76
261502816.00	-0.86	-42.27	42.28	-63.35	-2612.16	2612.93
261502816.00	0.68	42.56	42.56	50.12	2629.73	2630.21
261502912.00	-0.88	-42.27	42.28	-64.97	-2611.77	2612.58
261503008.00	0.97	42.88	42.89	71.89	2649.39	2650.36
261503120.00	0.87	43.11	43.12	64.79	2664.00	2664.79
261503216.00	0.66	42.35	42.35	48.96	2616.73	2617.18
261503312.00	0.68	42.69	42.70	50.61	2638.03	2638.52
261503424.00	0.86	42.72	42.73	63.56	2639.85	2640.61
261503520.00	-0.43	-42.54	42.54	-31.74	-2628.41	2628.60
261503616.00	-0.64	-42.34	42.34	-47.44	-2616.08	2616.51
261503712.00	-0.74	-42.19	42.19	-54.87	-2606.72	2607.30
261503712.00	-0.76	-42.85	42.85	-56.16	-2647.45	2648.04
261503808.00	-0.73	-42.31	42.32	-54.14	-2614.47	2615.03
261503920.00	-0.53	-41.84	41.84	-39.32	-2585.16	2585.46
261504016.00	-0.74	-42.20	42.21	-54.62	-2607.70	2608.27
261504112.00	-0.62	-42.38	42.39	-46.24	-2618.76	2619.17
261504208.00	-0.52	-42.17	42.17	-38.78	-2605.50	2605.79
261504320.00	-0.73	-41.34	41.35	-54.06	-2554.49	2555.06
261504416.00	-0.73	-41.83	41.84	-53.75	-2584.93	2585.48
261504512.00	0.75	42.66	42.67	55.65	2636.11	2636.70
261504608.00	0.59	42.24	42.25	43.83	2610.09	2610.46
261504720.00	-0.74	-41.86	41.87	-55.08	-2586.81	2587.40
261504912.00	0.67	42.17	42.17	49.89	2605.60	2606.08
261504912.00	-0.87	-42.14	42.15	-64.74	-2604.09	2604.89
261505008.00	-0.75	-42.10	42.11	-55.66	-2601.28	2601.88
261505120.00	-0.94	-42.07	42.08	-69.63	-2599.38	2600.31
261505216.00	-0.64	-41.98	41.98	-47.61	-2593.70	2594.14
261505408.00	-0.63	-42.29	42.29	-46.53	-2613.05	2613.47
261505520.00	-0.59	-41.85	41.86	-43.50	-2585.99	2586.36
261505616.00	-0.66	-41.98	41.98	-48.78	-2593.85	2594.30
261505712.00	0.69	41.57	41.58	50.82	2568.75	2569.25
261505808.00	-0.49	-41.94	41.94	-36.09	-2591.22	2591.47
261505808.00	-0.89	-41.99	42.00	-65.95	-2594.45	2595.29
261505920.00	0.75	41.73	41.73	55.69	2578.21	2578.81
261506016.00	-0.77	-41.99	41.99	-57.38	-2594.26	2594.89
261506112.00	0.47	41.59	41.59	34.58	2569.85	2570.08
261506208.00	-0.79	-41.96	41.97	-58.50	-2592.67	2593.33
261506320.00	-0.69	-41.64	41.64	-50.83	-2572.80	2573.30
261506416.00	0.48	41.70	41.70	35.75	2576.47	2576.72
261506608.00	-0.62	-41.80	41.80	-46.15	-2582.79	2583.20
261506608.00	-0.77	-42.36	42.37	-56.92	-2617.57	2618.19
261506720.00	-0.72	-42.32	42.33	-53.26	-2614.89	2615.44
261506912.00	-0.89	-42.18	42.19	-66.25	-2606.21	2607.06
261506912.00	-0.85	-42.32	42.33	-62.70	-2614.98	2615.73
261507008.00	-0.85	-42.42	42.43	-63.08	-2621.25	2622.01
261507120.00	-0.43	-41.69	41.69	-31.79	-2576.01	2576.20
261507216.00	-0.98	-42.17	42.19	-72.81	-2605.95	2606.97
261507312.00	-0.86	-42.07	42.08	-63.58	-2599.41	2600.19
261507424.00	-0.63	-41.85	41.85	-46.61	-2585.82	2586.24
261507520.00	0.38	41.13	41.13	27.82	2541.52	2541.67
261507616.00	0.59	41.00	41.01	44.02	2533.61	2533.99
261507712.00	0.59	41.02	41.02	43.90	2534.53	2534.91
261507808.00	0.72	40.88	40.88	53.00	2525.70	2526.25
261507808.00	0.63	41.52	41.53	46.90	2565.66	2566.09
261507920.00	0.52	41.26	41.26	38.78	2549.16	2549.45
261508016.00	0.76	41.24	41.24	56.23	2548.01	2548.63
261508144.00	0.49	41.35	41.35	36.59	2554.83	2555.09
261508224.00	0.79	41.22	41.23	58.55	2546.86	2547.54
261508320.00	0.60	41.51	41.52	44.68	2565.11	2565.50
261508416.00	0.70	41.62	41.62	51.86	2571.42	2571.94
261508416.00	-0.58	-41.67	41.67	-43.10	-2574.70	2575.07
261508512.00	0.66	41.51	41.52	48.87	2564.90	2565.37
261508720.00	0.68	41.47	41.47	50.52	2562.33	2562.83
261508720.00	0.73	41.63	41.64	53.76	2572.41	2572.98
261508816.00	0.65	41.33	41.33	48.25	2553.74	2554.20
261508912.00	0.73	41.75	41.76	54.01	2579.88	2580.45
261509008.00	0.97	41.61	41.62	71.52	2570.99	2571.99
261509120.00	0.75	41.62	41.62	55.28	2571.48	2572.08
261509216.00	-0.96	-41.98	41.99	-71.07	-2594.05	2595.02
261509312.00	0.91	41.62	41.63	67.20	2571.57	2572.44
261509408.00	-0.49	-41.86	41.86	-36.37	-2586.53	2586.79
261509520.00	-0.71	-41.42	41.43	-52.93	-2559.37	2559.92
261509616.00	0.71	41.53	41.54	52.82	2566.17	2566.71
261509616.00	0.62	41.19	41.20	46.20	2545.22	2545.64
261509712.00	0.72	41.34	41.34	53.01	2554.15	2554.70
261509808.00	0.80	41.29	41.30	58.95	2551.38	2552.06
261509920.00	0.54	41.18	41.18	39.97	2544.27	2544.58
261510016.00	0.66	41.05	41.06	49.05	2536.65	2537.12
261510112.00	0.62	41.23	41.23	45.91	2547.49	2547.90
261510112.00	0.74	41.11	41.12	54.57	2540.39	2540.98
261510208.00	0.85	41.27	41.28	62.84	2550.00	2550.77
261510320.00	0.51	41.42	41.42	37.97	2559.22	2559.50
261510416.00	0.84	40.91	40.92	62.12	2528.09	2528.85
261510512.00	0.72	41.37	41.38	52.99	2556.33	2556.88
261510608.00	0.87	41.30	41.30	64.24	2551.67	2552.48
